,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
36,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,346117000,1604621,SH, ,DFND,2020-06-30
37,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,20492000,95000,SH,Call,DFND,2020-06-30
38,ALKERMES PLC,SHS,G01767105,62554000,3223618,SH, ,DFND,2020-06-30
39,ALLEGHANY CORP DEL,COM,017175100,391000,800,SH, ,DFND,2020-06-30
40,ALLEGHENY TECHNOLOGIES INC,COM,01741R102,7890000,774327,SH, ,DFND,2020-06-30
41,ALLETE INC,COM NEW,018522300,126000,2300,SH, ,DFND,2020-06-30
42,ALLIANCE DATA SYSTEMS CORP,COM,018581108,27918000,618745,SH, ,DFND,2020-06-30
43,ALLIANCE DATA SYSTEMS CORP,COM,018581108,13536000,300000,SH,Call,DFND,2020-06-30
44,ALLSTATE CORP,COM,020002101,7902000,81471,SH, ,DFND,2020-06-30
45,ALLY FINL INC,COM,02005N100,21959000,1107348,SH, ,DFND,2020-06-30
46,ALPHABET INC,CAP STK CL A,02079K305,62586000,44135,SH, ,DFND,2020-06-30
47,ALTERYX INC,COM CL A,02156B103,62636000,381277,SH, ,DFND,2020-06-30
48,ALTICE USA INC,CL A,02156K103,21794000,966914,SH, ,DFND,2020-06-30
49,ALTRIA GROUP INC,COM,02209S103,4757000,121200,SH, ,DFND,2020-06-30
50,AMARIN CORP PLC,SPONS ADR NEW,023111206,7672000,1108645,SH, ,DFND,2020-06-30
51,AMAZON COM INC,COM,023135106,364997000,132302,SH, ,DFND,2020-06-30
52,AMEDISYS INC,COM,023436108,8592000,43277,SH, ,DFND,2020-06-30
53,AMERICAN EAGLE OUTFITTERS IN,COM,02553E106,41833000,3837892,SH, ,DFND,2020-06-30
54,AMERICAN ELEC PWR CO INC,COM,025537101,48318000,606704,SH, ,DFND,2020-06-30
55,AMERICAN FINL GROUP INC OHIO,COM,025932104,7213000,113663,SH, ,DFND,2020-06-30
56,AMERICAN INTL GROUP INC,COM NEW,026874784,7611000,244103,SH, ,DFND,2020-06-30
57,AMERICAN TOWER CORP NEW,COM,03027X100,3348000,12949,SH, ,DFND,2020-06-30
58,AMERICOLD RLTY TR,COM,03064D108,198000,5453,SH, ,DFND,2020-06-30
59,AMERISOURCEBERGEN CORP,COM,03073E105,783000,7769,SH, ,DFND,2020-06-30
60,AMETEK INC,COM,031100100,52843000,591288,SH, ,DFND,2020-06-30
61,AMICUS THERAPEUTICS INC,COM,03152W109,15359000,1018529,SH, ,DFND,2020-06-30
62,AMPHENOL CORP NEW,CL A,032095101,31203000,325679,SH, ,DFND,2020-06-30
63,ANALOG DEVICES INC,COM,032654105,76746000,625779,SH, ,DFND,2020-06-30
64,ANAPLAN INC,COM,03272L108,141000,3121,SH, ,DFND,2020-06-30
65,ANAPTYSBIO INC,COM,032724106,4711000,210886,SH, ,DFND,2020-06-30
66,ANGI HOMESERVICES INC,COM CL A,00183L102,27900000,2296257,SH, ,DFND,2020-06-30
67,ANTERIX INC,COM,03676C100,893000,19700,SH, ,DFND,2020-06-30
68,AON PLC,SHS CL A,G0403H108,35865000,186216,SH, ,DFND,2020-06-30
69,APACHE CORP,COM,037411105,22799000,1688849,SH, ,DFND,2020-06-30
70,APELLIS PHARMACEUTICALS INC,COM,03753U106,6797000,208103,SH, ,DFND,2020-06-30
71,APHRIA INC,COM,03765K104,814000,190000,SH, ,DFND,2020-06-30
72,APOLLO GLOBAL MGMT INC,COM CL A,03768E105,2147000,43000,SH, ,DFND,2020-06-30
73,APPLE INC,COM,037833100,14210000,38953,SH, ,DFND,2020-06-30
74,APPLIED MATLS INC,COM,038222105,20198000,334134,SH, ,DFND,2020-06-30
75,APPLIED THERAPEUTICS INC,COM,03828A101,8268000,228724,SH, ,DFND,2020-06-30
76,APTEVO THERAPEUTICS INC,COM NEW,03835L207,1325000,158737,SH, ,DFND,2020-06-30
77,ARCH CAP GROUP LTD,ORD,G0450A105,116160000,4054445,SH, ,DFND,2020-06-30
78,ARCTURUS THERAPEUTICS HLDG I,COM,03969T109,10424000,223013,SH, ,DFND,2020-06-30
79,ARENA PHARMACEUTICALS INC,COM NEW,040047607,62676000,995644,SH, ,DFND,2020-06-30
80,ARGENX SE,SPONSORED ADR,04016X101,9589000,42574,SH, ,DFND,2020-06-30
81,ARMSTRONG WORLD INDS INC,COM,04247X102,97000,1249,SH, ,DFND,2020-06-30
82,ARROWHEAD PHARMACEUTICALS IN,COM,04280A100,51388000,1189807,SH, ,DFND,2020-06-30
83,ARVINAS INC,COM,04335A105,9311000,277619,SH, ,DFND,2020-06-30
84,ASHLAND GLOBAL HLDGS INC,COM,044186104,5815000,84153,SH, ,DFND,2020-06-30
85,ASPEN TECHNOLOGY INC,COM,045327103,1429000,13794,SH, ,DFND,2020-06-30
86,ASSURANT INC,COM,04621X108,7409000,71734,SH, ,DFND,2020-06-30
87,ASTRAZENECA PLC,SPONSORED ADR,046353108,36779000,695388,SH, ,DFND,2020-06-30
88,AT HOME GROUP INC,COM,04650Y100,4011000,618042,SH, ,DFND,2020-06-30
89,ATARA BIOTHERAPEUTICS INC,COM,046513107,1934000,132754,SH, ,DFND,2020-06-30
90,ATHENEX INC,COM,04685N103,3864000,280799,SH, ,DFND,2020-06-30
91,ATLAS AIR WORLDWIDE HLDGS IN,COM NEW,049164205,5243000,121856,SH, ,DFND,2020-06-30
92,AURINIA PHARMACEUTICALS INC,COM,05156V102,62461000,3843741,SH, ,DFND,2020-06-30
93,AUTOZONE INC,COM,053332102,109093000,96703,SH, ,DFND,2020-06-30
94,AVALARA INC,COM,05338G106,10085000,75777,SH, ,DFND,2020-06-30
95,AVANTOR INC,COM,05352A100,6327000,372173,SH, ,DFND,2020-06-30
96,AVAYA HLDGS CORP,COM,05351X101,30779000,2490178,SH, ,DFND,2020-06-30
97,AVERY DENNISON CORP,COM,053611109,11058000,96920,SH, ,DFND,2020-06-30
98,AVISTA CORP,COM,05379B107,1019000,28012,SH, ,DFND,2020-06-30
99,AXALTA COATING SYS LTD,COM,G0750C108,2043000,90600,SH, ,DFND,2020-06-30
100,AXONICS MODULATION TECHNOLOG,COM,05465P101,17540000,499571,SH, ,DFND,2020-06-30
101,AXSOME THERAPEUTICS INC,COM,05464T104,21343000,259397,SH, ,DFND,2020-06-30
102,BAIDU INC,SPON ADR REP A,056752108,16018000,133609,SH, ,DFND,2020-06-30
103,BANDWIDTH INC,COM CL A,05988J103,26158000,205965,SH, ,DFND,2020-06-30
104,BANK NEW YORK MELLON CORP,COM,064058100,14127000,365519,SH, ,DFND,2020-06-30
105,BANK OF NT BUTTERFIELD&SON L,SHS NEW,G0772R208,1437000,58900,SH, ,DFND,2020-06-30
106,BANKUNITED INC,COM,06652K103,1582000,78117,SH, ,DFND,2020-06-30
107,BAUSCH HEALTH COS INC,COM,071734107,25658000,1402865,SH, ,DFND,2020-06-30
108,BAXTER INTL INC,COM,071813109,47259000,548880,SH, ,DFND,2020-06-30
109,BEAM THERAPEUTICS INC,COM,07373V105,4139000,147838,SH, ,DFND,2020-06-30
110,BELLUS HEALTH INC NEW,COM NEW,07987C204,3532000,343248,SH, ,DFND,2020-06-30
111,BERKLEY W R CORP,COM,084423102,48480000,846220,SH, ,DFND,2020-06-30
112,BERRY GLOBAL GROUP INC,COM,08579W103,10125000,228462,SH, ,DFND,2020-06-30
113,BEYOND MEAT INC,COM,08862E109,2222000,16582,SH, ,DFND,2020-06-30
114,BGC PARTNERS INC,CL A,05541T101,25424000,9278943,SH, ,DFND,2020-06-30
115,BICYCLE THERAPEUTICS PLC,SPONSORED ADS,088786108,6304000,400499,SH, ,DFND,2020-06-30
116,BILIBILI INC,SPONS ADS REP Z,090040106,783000,16906,SH, ,DFND,2020-06-30
117,BILL COM HLDGS INC,COM,090043100,35897000,397925,SH, ,DFND,2020-06-30
118,BIO RAD LABS INC,CL A,090572207,6459000,14305,SH, ,DFND,2020-06-30
119,BIO-TECHNE CORP,COM,09073M104,1453000,5503,SH, ,DFND,2020-06-30
120,BIOCRYST PHARMACEUTICALS INC,COM,09058V103,4229000,887570,SH, ,DFND,2020-06-30
121,BJS RESTAURANTS INC,COM,09180C106,1377000,65746,SH, ,DFND,2020-06-30
122,BLACK HILLS CORP,COM,092113109,1501000,26500,SH, ,DFND,2020-06-30
123,BOK FINL CORP,COM NEW,05561Q201,68000,1200,SH, ,DFND,2020-06-30
124,BOOKING HOLDINGS INC,COM,09857L108,4654000,2923,SH, ,DFND,2020-06-30
125,BOOZ ALLEN HAMILTON HLDG COR,CL A,099502106,3503000,45028,SH, ,DFND,2020-06-30
126,BOSTON BEER INC,CL A,100557107,2469000,4600,SH, ,DFND,2020-06-30
127,BOTTOMLINE TECH DEL INC,COM,101388106,391000,7700,SH, ,DFND,2020-06-30
128,BOYD GAMING CORP,COM,103304101,10044000,480559,SH, ,DFND,2020-06-30
129,BRIGHTHOUSE FINL INC,COM,10922N103,1605000,57700,SH, ,DFND,2020-06-30
130,BRIGHTSPHERE INVT GROUP INC,COM,10948W103,467000,37500,SH, ,DFND,2020-06-30
131,BRINKER INTL INC,COM,109641100,5497000,229034,SH, ,DFND,2020-06-30
132,BRISTOL-MYERS SQUIBB CO,COM,110122108,39070000,664454,SH, ,DFND,2020-06-30
133,BRISTOL-MYERS SQUIBB CO,COM,110122108,58800000,1000000,SH,Put,DFND,2020-06-30
134,BRISTOL-MYERS SQUIBB CO,RIGHT 99/99/9999,110122157,13595000,3797564,SH, ,DFND,2020-06-30
135,BROADCOM INC,COM,11135F101,75860000,240359,SH, ,DFND,2020-06-30
136,BRUKER CORP,COM,116794108,4023000,98900,SH, ,DFND,2020-06-30
137,BRUNSWICK CORP,COM,117043109,2462000,38458,SH, ,DFND,2020-06-30
138,BUNGE LIMITED,COM,G16962105,9328000,226795,SH, ,DFND,2020-06-30
139,BURLINGTON STORES INC,COM,122017106,8141000,41342,SH, ,DFND,2020-06-30
140,C H ROBINSON WORLDWIDE INC,COM NEW,12541W209,19981000,252735,SH, ,DFND,2020-06-30
141,CABOT OIL & GAS CORP,COM,127097103,10572000,615362,SH, ,DFND,2020-06-30
142,CADENCE BANCORPORATION,CL A,12739A100,1182000,133400,SH, ,DFND,2020-06-30
143,CADENCE DESIGN SYSTEM INC,COM,127387108,4808000,50100,SH, ,DFND,2020-06-30
144,CALITHERA BIOSCIENCES INC,COM,13089P101,21656000,4101439,SH, ,DFND,2020-06-30
145,CALLAWAY GOLF CO,COM,131193104,6338000,361957,SH, ,DFND,2020-06-30
146,CALLIDITAS THERAPEUTICS AB,SPONSERED ADS,13124Q106,10440000,450000,SH, ,DFND,2020-06-30
147,CAMPBELL SOUP CO,COM,134429109,14709000,296381,SH, ,DFND,2020-06-30
148,CAMPING WORLD HLDGS INC,CL A,13462K109,5099000,187721,SH, ,DFND,2020-06-30
149,CANADA GOOSE HLDGS INC,SHS SUB VTG,135086106,5276000,227729,SH, ,DFND,2020-06-30
150,CANADIAN NAT RES LTD,COM,136385101,71869000,4140324,SH, ,DFND,2020-06-30
151,CANADIAN NATL RY CO,COM,136375102,117291000,1324742,SH, ,DFND,2020-06-30
152,CANADIAN PAC RY LTD,COM,13645T100,806000,3158,SH, ,DFND,2020-06-30
153,CANNAE HLDGS INC,COM,13765N107,1212000,29483,SH, ,DFND,2020-06-30
154,CANOPY GROWTH CORP,COM,138035100,213000,13180,SH, ,DFND,2020-06-30
155,CAPITAL ONE FINL CORP,COM,14040H105,94404000,1508288,SH, ,DFND,2020-06-30
156,CARDINAL HEALTH INC,COM,14149Y108,9488000,181799,SH, ,DFND,2020-06-30
157,CAREDX INC,COM,14167L103,21523000,607468,SH, ,DFND,2020-06-30
158,CARGURUS INC,COM CL A,141788109,6402000,252537,SH, ,DFND,2020-06-30
159,CARLISLE COS INC,COM,142339100,8969000,74947,SH, ,DFND,2020-06-30
160,CARRIER GLOBAL CORPORATION,COM,14448C104,19397000,872971,SH, ,DFND,2020-06-30
161,CARTERS INC,COM,146229109,7559000,93671,SH, ,DFND,2020-06-30
162,CASTLE BIOSCIENCES INC,COM,14843C105,1659000,44022,SH, ,DFND,2020-06-30
163,CDK GLOBAL INC,COM,12508E101,7311000,176498,SH, ,DFND,2020-06-30
164,CENOVUS ENERGY INC,COM,15135U109,25551000,5469832,SH, ,DFND,2020-06-30
165,CENTENE CORP DEL,COM,15135B101,121816000,1916847,SH, ,DFND,2020-06-30
166,CERIDIAN HCM HLDG INC,COM,15677J108,15546000,196111,SH, ,DFND,2020-06-30
167,CERUS CORP,COM,157085101,2475000,375034,SH, ,DFND,2020-06-30
168,CHAMPIONX CORPORATION,COM,15872M104,13226000,1355082,SH, ,DFND,2020-06-30
169,CHANGE HEALTHCARE INC,COM,15912K100,3411000,304567,SH, ,DFND,2020-06-30
170,CHART INDS INC,COM PAR $0.01,16115Q308,2711000,55917,SH, ,DFND,2020-06-30
171,CHARTER COMMUNICATIONS INC N,CL A,16119P108,18234000,35751,SH, ,DFND,2020-06-30
172,CHEFS WHSE INC,COM,163086101,60000,4400,SH, ,DFND,2020-06-30
173,CHEMED CORP NEW,COM,16359R103,12134000,26900,SH, ,DFND,2020-06-30
174,CHEMOCENTRYX INC,COM,16383L106,7111000,123585,SH, ,DFND,2020-06-30
175,CHEMOURS CO,COM,163851108,10872000,708299,SH, ,DFND,2020-06-30
176,CHIASMA INC,COM,16706W102,8833000,1641887,SH, ,DFND,2020-06-30
177,CHILDRENS PL INC,COM,168905107,18440000,492791,SH, ,DFND,2020-06-30
178,CHIMERIX INC,COM,16934W106,1940000,625929,SH, ,DFND,2020-06-30
179,CHINA BIOLOGIC PRODS HLDGS I,COM,G21515104,1604000,15700,SH, ,DFND,2020-06-30
180,CHIPOTLE MEXICAN GRILL INC,COM,169656105,7240000,6880,SH, ,DFND,2020-06-30
181,CHUBB LIMITED,COM,H1467J104,63694000,503033,SH, ,DFND,2020-06-30
182,CHURCH & DWIGHT INC,COM,171340102,9000,116,SH, ,DFND,2020-06-30
183,CIENA CORP,COM NEW,171779309,13394000,247300,SH, ,DFND,2020-06-30
184,CIMAREX ENERGY CO,COM,171798101,34343000,1249284,SH, ,DFND,2020-06-30
185,CIMPRESS PLC,SHS EURO,G2143T103,6023000,78898,SH, ,DFND,2020-06-30
186,CIT GROUP INC,COM NEW,125581801,152000,7319,SH, ,DFND,2020-06-30
187,CITIGROUP INC,COM NEW,172967424,20805000,407147,SH, ,DFND,2020-06-30
188,CITIGROUP INC,COM NEW,172967424,81760000,1600000,SH,Call,DFND,2020-06-30
189,CITIZENS FINANCIAL GROUP INC,COM,174610105,20090000,795952,SH, ,DFND,2020-06-30
190,CITRIX SYS INC,COM,177376100,63500000,429312,SH, ,DFND,2020-06-30
191,CLARIVATE PLC,ORD SHS,G21810109,4466000,200000,SH, ,DFND,2020-06-30
192,CLEVELAND CLIFFS INC,COM,185899101,585000,106009,SH, ,DFND,2020-06-30
193,CLOUDERA INC,COM,18914U100,679000,53395,SH, ,DFND,2020-06-30
194,CME GROUP INC,COM,12572Q105,9758000,60032,SH, ,DFND,2020-06-30
195,CMS ENERGY CORP,COM,125896100,2792000,47800,SH, ,DFND,2020-06-30
196,CNH INDL N V,SHS,N20944109,280000,39800,SH, ,DFND,2020-06-30
197,CNX RESOURCES CORPORATION,COM,12653C108,8673000,1002703,SH, ,DFND,2020-06-30
198,COCA COLA CO,COM,191216100,50732000,1135447,SH, ,DFND,2020-06-30
199,COCA COLA EUROPEAN PARTNERS,SHS,G25839104,38978000,1032264,SH, ,DFND,2020-06-30
200,COGENT COMMUNICATIONS HLDGS,COM NEW,19239V302,7034000,90923,SH, ,DFND,2020-06-30
201,COHEN & STEERS INC,COM,19247A100,718000,10551,SH, ,DFND,2020-06-30
202,COLFAX CORP,COM,194014106,2286000,81951,SH, ,DFND,2020-06-30
203,COMCAST CORP NEW,CL A,20030N101,34204000,877487,SH, ,DFND,2020-06-30
204,COMERICA INC,COM,200340107,6366000,167097,SH, ,DFND,2020-06-30
205,COMMERCIAL METALS CO,COM,201723103,4100000,200969,SH, ,DFND,2020-06-30
206,COMMVAULT SYSTEMS INC,COM,204166102,7535000,194706,SH, ,DFND,2020-06-30
207,COMPASS MINERALS INTL INC,COM,20451N101,4875000,100000,SH,Put,DFND,2020-06-30
208,CONAGRA BRANDS INC,COM,205887102,5477000,155739,SH, ,DFND,2020-06-30
209,CONCERT PHARMACEUTICALS INC,COM,206022105,1832000,184138,SH, ,DFND,2020-06-30
210,CONCHO RES INC,COM,20605P101,114608000,2225402,SH, ,DFND,2020-06-30
211,CONMED CORP,COM,207410101,82260000,1142653,SH, ,DFND,2020-06-30
212,CONSOLIDATED EDISON INC,COM,209115104,2273000,31600,SH, ,DFND,2020-06-30
213,CONSTELLATION BRANDS INC,CL A,21036P108,32963000,188413,SH, ,DFND,2020-06-30
214,CONSTELLATION PHARMCETICLS I,COM,210373106,20636000,686720,SH, ,DFND,2020-06-30
215,CONTINENTAL RES INC,COM,212015101,9320000,531653,SH, ,DFND,2020-06-30
216,COOPER TIRE & RUBR CO,COM,216831107,13214000,478603,SH, ,DFND,2020-06-30
217,COPA HOLDINGS SA,CL A,P31076105,22283000,440733,SH, ,DFND,2020-06-30
218,COPART INC,COM,217204106,51345000,616612,SH, ,DFND,2020-06-30
219,CORBUS PHARMACEUTICALS HLDGS,COM,21833P103,12585000,1500000,SH, ,DFND,2020-06-30
220,CORECIVIC INC,COM,21871N101,4063000,434088,SH, ,DFND,2020-06-30
221,CORELOGIC INC,COM,21871D103,989000,14707,SH, ,DFND,2020-06-30
222,CORNERSTONE ONDEMAND INC,COM,21925Y103,11367000,294800,SH, ,DFND,2020-06-30
223,COSTAR GROUP INC,COM,22160N109,31441000,44242,SH, ,DFND,2020-06-30
224,COVETRUS INC,COM,22304C100,303000,16921,SH, ,DFND,2020-06-30
225,CRINETICS PHARMACEUTICALS IN,COM,22663K107,6917000,394832,SH, ,DFND,2020-06-30
226,CRITEO S A,SPONS ADS,226718104,1992000,174895,SH, ,DFND,2020-06-30
227,CROCS INC,COM,227046109,2234000,60667,SH, ,DFND,2020-06-30
228,CROWDSTRIKE HLDGS INC,CL A,22788C105,115481000,1151472,SH, ,DFND,2020-06-30
229,CROWN CASTLE INTL CORP NEW,COM,22822V101,14264000,85237,SH, ,DFND,2020-06-30
230,CVR ENERGY INC,COM,12662P108,1049000,52185,SH, ,DFND,2020-06-30
231,CYBERARK SOFTWARE LTD,SHS,M2682V108,4863000,48990,SH, ,DFND,2020-06-30
232,CYMABAY THERAPEUTICS INC,COM,23257D103,2012000,576638,SH, ,DFND,2020-06-30
233,CYRUSONE INC,COM,23283R100,11559000,158881,SH, ,DFND,2020-06-30
234,CYTOKINETICS INC,COM NEW,23282W605,7737000,328277,SH, ,DFND,2020-06-30
235,CYTOMX THERAPEUTICS INC,COM,23284F105,8608000,1033406,SH, ,DFND,2020-06-30
236,D R HORTON INC,COM,23331A109,6173000,111327,SH, ,DFND,2020-06-30
237,DANAHER CORPORATION,COM,235851102,92769000,524624,SH, ,DFND,2020-06-30
238,DARDEN RESTAURANTS INC,COM,237194105,70166000,926035,SH, ,DFND,2020-06-30
239,DATADOG INC,CL A COM,23804L103,52016000,598224,SH, ,DFND,2020-06-30
240,DAVE & BUSTERS ENTMT INC,COM,238337109,10135000,760331,SH, ,DFND,2020-06-30
241,DECKERS OUTDOOR CORP,COM,243537107,37907000,193018,SH, ,DFND,2020-06-30
242,DELEK US HLDGS INC NEW,COM,24665A103,913000,52467,SH, ,DFND,2020-06-30
243,DELL TECHNOLOGIES INC,CL C,24703L202,134810000,2453765,SH, ,DFND,2020-06-30
244,DELTA AIR LINES INC DEL,COM NEW,247361702,4740000,168970,SH, ,DFND,2020-06-30
245,DESPEGAR COM CORP,ORD SHS,G27358103,155000,21600,SH, ,DFND,2020-06-30
246,DEVON ENERGY CORP NEW,COM,25179M103,10589000,933766,SH, ,DFND,2020-06-30
247,DEXCOM INC,COM,252131107,6081000,15000,SH, ,DFND,2020-06-30
248,DICKS SPORTING GOODS INC,COM,253393102,8554000,207328,SH, ,DFND,2020-06-30
249,DISCOVERY INC,COM SER A,25470F104,10415000,493603,SH, ,DFND,2020-06-30
250,DISH NETWORK CORPORATION,CL A,25470M109,6988000,202500,SH, ,DFND,2020-06-30
251,DISH NETWORK CORPORATION,CL A,25470M109,1812000,52500,SH,Call,DFND,2020-06-30
252,DOCUSIGN INC,COM,256163106,16871000,97968,SH, ,DFND,2020-06-30
253,DOLLAR GEN CORP NEW,COM,256677105,71277000,374138,SH, ,DFND,2020-06-30
254,DOLLAR TREE INC,COM,256746108,10515000,113452,SH, ,DFND,2020-06-30
255,DOMTAR CORP,COM NEW,257559203,6234000,295322,SH, ,DFND,2020-06-30
256,DOMTAR CORP,COM NEW,257559203,8444000,400000,SH,Call,DFND,2020-06-30
257,DOVER CORP,COM,260003108,10680000,110600,SH, ,DFND,2020-06-30
258,DRAFTKINGS INC,COM CL A,26142R104,25399000,763644,SH, ,DFND,2020-06-30
259,DRAFTKINGS INC,COM CL A,26142R104,4989000,150000,SH,Call,DFND,2020-06-30
260,DROPBOX INC,CL A,26210C104,23440000,1076719,SH, ,DFND,2020-06-30
261,DTE ENERGY CO,COM,233331107,5633000,52400,SH, ,DFND,2020-06-30
262,DUKE ENERGY CORP NEW,COM NEW,26441C204,75455000,944489,SH, ,DFND,2020-06-30
263,DUPONT DE NEMOURS INC,COM,26614N102,12138000,228465,SH, ,DFND,2020-06-30
264,DYNATRACE INC,COM,268150109,9577000,235879,SH, ,DFND,2020-06-30
265,E L F BEAUTY INC,COM,26856L103,4918000,257899,SH, ,DFND,2020-06-30
266,EATON VANCE CORP,COM NON VTG,278265103,1951000,50549,SH, ,DFND,2020-06-30
267,ECHOSTAR CORP,CL A,278768106,1354000,48438,SH, ,DFND,2020-06-30
268,EDWARDS LIFESCIENCES CORP,COM,28176E108,33635000,486684,SH, ,DFND,2020-06-30
269,EHEALTH INC,COM,28238P109,11476000,116818,SH, ,DFND,2020-06-30
270,ELANCO ANIMAL HEALTH INC,COM,28414H103,8202000,382366,SH, ,DFND,2020-06-30
271,ELASTIC N V,ORD SHS,N14506104,25718000,278907,SH, ,DFND,2020-06-30
272,ELDORADO RESORTS INC,COM,28470R102,3060000,76383,SH, ,DFND,2020-06-30
273,ELECTRONIC ARTS INC,COM,285512109,85536000,647758,SH, ,DFND,2020-06-30
274,ENBRIDGE INC,COM,29250N105,6969000,229358,SH, ,DFND,2020-06-30
275,ENERGIZER HLDGS INC NEW,COM,29272W109,18778000,395414,SH, ,DFND,2020-06-30
276,ENERPLUS CORP,COM,292766102,21519000,7655075,SH, ,DFND,2020-06-30
277,ENPHASE ENERGY INC,COM,29355A107,23259000,488942,SH, ,DFND,2020-06-30
278,ENTEGRIS INC,COM,29362U104,366000,6200,SH, ,DFND,2020-06-30
279,ENTERGY CORP NEW,COM,29364G103,14688000,156576,SH, ,DFND,2020-06-30
280,EOG RES INC,COM,26875P101,37537000,740954,SH, ,DFND,2020-06-30
281,EPIZYME INC,COM,29428V104,1793000,111620,SH, ,DFND,2020-06-30
282,EQUITABLE HLDGS INC,COM,29452E101,102415000,5309222,SH, ,DFND,2020-06-30
283,EQUITRANS MIDSTREAM CORP,COM,294600101,22467000,2703586,SH, ,DFND,2020-06-30
284,ESSENT GROUP LTD,COM,G3198U102,3428000,94500,SH, ,DFND,2020-06-30
285,ETSY INC,COM,29786A106,44883000,422511,SH, ,DFND,2020-06-30
286,EVEREST RE GROUP LTD,COM,G3223R108,27655000,134117,SH, ,DFND,2020-06-30
287,EVERGY INC,COM,30034W106,10596000,178714,SH, ,DFND,2020-06-30
288,EVERSOURCE ENERGY,COM,30040W108,9600000,115291,SH, ,DFND,2020-06-30
289,EVO PMTS INC,CL A COM,26927E104,564000,24700,SH, ,DFND,2020-06-30
290,EVOLENT HEALTH INC,CL A,30050B101,3799000,533545,SH, ,DFND,2020-06-30
291,EXACT SCIENCES CORP,COM,30063P105,17405000,200200,SH, ,DFND,2020-06-30
