,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
67,ASHLAND INC NEW,COM,044209104,18024000,175500,SH, ,DFND,2015-12-31
68,ASTEC INDS INC,COM,046224101,3114000,76500,SH, ,DFND,2015-12-31
69,ATLASSIAN CORP PLC,CL A,G06242104,301000,10000,SH, ,DFND,2015-12-31
70,ATRICURE INC,COM,04963C209,2394000,106700,SH, ,DFND,2015-12-31
71,AUTONATION INC,COM,05329W102,19395000,325100,SH, ,DFND,2015-12-31
72,AUTOZONE INC,COM,053332102,67736000,91300,SH, ,DFND,2015-12-31
73,AVIS BUDGET GROUP,COM,053774105,40474000,1115300,SH, ,DFND,2015-12-31
74,AXALTA COATING SYS LTD,COM,G0750C108,8214000,308200,SH, ,DFND,2015-12-31
75,AXIS CAPITAL HOLDINGS LTD,SHS,G0692U109,8984000,159800,SH, ,DFND,2015-12-31
76,B/E AEROSPACE INC,COM,073302101,19766000,466500,SH, ,DFND,2015-12-31
77,BABCOCK & WILCOX ENTERPRIS I,COM,05614L100,5885000,282005,SH, ,DFND,2015-12-31
78,BAIDU INC,SPON ADR REP A,056752108,5671000,30000,SH, ,DFND,2015-12-31
79,BAKER HUGHES INC,COM,057224107,2308000,50000,SH, ,DFND,2015-12-31
80,BALL CORP,COM,058498106,16306000,224200,SH, ,DFND,2015-12-31
81,BANK AMER CORP,COM,060505104,1298000,77100,SH, ,DFND,2015-12-31
82,BARCLAYS BK PLC,CALL,06742E711,503000,25000,SH,Call,DFND,2015-12-31
83,BARRICK GOLD CORP,COM,067901108,2761000,374100,SH, ,DFND,2015-12-31
84,BAXALTA INC,COM,07177M103,17044000,436700,SH, ,DFND,2015-12-31
85,BAXTER INTL INC,COM,071813109,33904000,888700,SH, ,DFND,2015-12-31
86,BELLICUM PHARMACEUTICALS INC,COM,079481107,3373000,166400,SH, ,DFND,2015-12-31
87,BEMIS INC,COM,081437105,4246000,95000,SH, ,DFND,2015-12-31
88,BERRY PLASTICS GROUP INC,COM,08579W103,25626000,708300,SH, ,DFND,2015-12-31
89,BEST BUY INC,COM,086516101,8405000,276040,SH, ,DFND,2015-12-31
90,BGC PARTNERS INC,CALL,05541T101,981000,100000,SH,Call,DFND,2015-12-31
91,BGC PARTNERS INC,CL A,05541T101,14072000,1434500,SH, ,DFND,2015-12-31
92,BIO RAD LABS INC,CL A,090572207,8153000,58800,SH, ,DFND,2015-12-31
93,BIOGEN INC,COM,09062X103,26561000,86700,SH, ,DFND,2015-12-31
94,BLOOMIN BRANDS INC,COM,094235108,20704000,1225800,SH, ,DFND,2015-12-31
95,BOOZ ALLEN HAMILTON HLDG COR,CL A,099502106,23625000,765800,SH, ,DFND,2015-12-31
96,BORGWARNER INC,COM,099724106,12554000,290400,SH, ,DFND,2015-12-31
97,BOSTON SCIENTIFIC CORP,CALL,101137107,11986000,650000,SH,Call,DFND,2015-12-31
98,BOSTON SCIENTIFIC CORP,COM,101137107,12729000,690300,SH, ,DFND,2015-12-31
99,BP PLC,SPONSORED ADR,055622104,26262000,840100,SH, ,DFND,2015-12-31
100,BRINKER INTL INC,COM,109641100,4795000,100000,SH, ,DFND,2015-12-31
101,BRISTOL MYERS SQUIBB CO,CALL,110122108,8083000,117500,SH,Call,DFND,2015-12-31
102,BRISTOL MYERS SQUIBB CO,COM,110122108,86964000,1264200,SH, ,DFND,2015-12-31
103,BRISTOL MYERS SQUIBB CO,PUT,110122108,8083000,117500,SH,Put,DFND,2015-12-31
104,BRISTOW GROUP INC,COM,110394103,2929000,113100,SH, ,DFND,2015-12-31
105,BROOKDALE SR LIVING INC,COM,112463104,4615000,250000,SH, ,DFND,2015-12-31
106,BRUNSWICK CORP,COM,117043109,7380000,146100,SH, ,DFND,2015-12-31
107,BUFFALO WILD WINGS INC,COM,119848109,31228000,195600,SH, ,DFND,2015-12-31
108,BUNGE LIMITED,CALL,G16962105,6828000,100000,SH,Call,DFND,2015-12-31
109,BUNGE LIMITED,COM,G16962105,10631000,155700,SH, ,DFND,2015-12-31
110,BURLINGTON STORES INC,COM,122017106,40014000,932726,SH, ,DFND,2015-12-31
111,C&J ENERGY SVCS LTD,SHS,G3164Q101,7398000,1554100,SH, ,DFND,2015-12-31
112,CABLEVISION SYS CORP,CL A NY CABLVS,12686C109,16007000,501800,SH, ,DFND,2015-12-31
113,CABOT OIL & GAS CORP,COM,127097103,8887000,502400,SH, ,DFND,2015-12-31
114,CAESARSTONE SDOT-YAM LTD,ORD SHS,M20598104,12187000,281200,SH, ,DFND,2015-12-31
115,CALATLANTIC GROUP INC,COM,128195104,20647000,544500,SH, ,DFND,2015-12-31
116,CALAVO GROWERS INC,COM,128246105,6708000,136900,SH, ,DFND,2015-12-31
117,CALLON PETE CO DEL,COM,13123X102,6341000,760300,SH, ,DFND,2015-12-31
118,CAMECO CORP,COM,13321L108,13491000,1093900,SH, ,DFND,2015-12-31
119,CAMERON INTERNATIONAL CORP,COM,13342B105,2408000,38100,SH, ,DFND,2015-12-31
120,CANADIAN NAT RES LTD,COM,136385101,2984000,136700,SH, ,DFND,2015-12-31
121,CANADIAN PAC RY LTD,COM,13645T100,16639000,130400,SH, ,DFND,2015-12-31
122,CAPITAL ONE FINL CORP,COM,14040H105,9142000,126650,SH, ,DFND,2015-12-31
123,CARA THERAPEUTICS INC,COM,140755109,8939000,530200,SH, ,DFND,2015-12-31
124,CARBO CERAMICS INC,COM,140781105,4942000,287300,SH, ,DFND,2015-12-31
125,CARDINAL HEALTH INC,COM,14149Y108,13194000,147800,SH, ,DFND,2015-12-31
126,CARLISLE COS INC,COM,142339100,443000,5000,SH, ,DFND,2015-12-31
127,CARNIVAL CORP,PAIRED CTF,143658300,953000,17500,SH, ,DFND,2015-12-31
128,CARRIZO OIL & GAS INC,COM,144577103,1479000,50000,SH, ,DFND,2015-12-31
129,CATALYST PHARMACEUTICALS INC,COM,14888U101,5578000,2276923,SH, ,DFND,2015-12-31
130,CATERPILLAR INC DEL,COM,149123101,6796000,100000,SH, ,DFND,2015-12-31
131,CBS CORP NEW,CL B,124857202,10967000,232700,SH, ,DFND,2015-12-31
132,CEB INC,COM,125134106,1154000,18800,SH, ,DFND,2015-12-31
133,CELGENE CORP,COM,151020104,64407000,537800,SH, ,DFND,2015-12-31
134,CENOVUS ENERGY INC,COM,15135U109,13919000,1100000,SH, ,DFND,2015-12-31
135,CENTENE CORP DEL,COM,15135B101,4501000,68400,SH, ,DFND,2015-12-31
136,CENTURYLINK INC,COM,156700106,12416000,493500,SH, ,DFND,2015-12-31
137,CHARLES RIV LABS INTL INC,COM,159864107,10411000,129500,SH, ,DFND,2015-12-31
138,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,42113000,230000,SH, ,DFND,2015-12-31
139,CHEMOCENTRYX INC,COM,16383L106,157000,19400,SH, ,DFND,2015-12-31
140,CHEVRON CORP NEW,COM,166764100,19791000,220000,SH, ,DFND,2015-12-31
141,CHEVRON CORP NEW,PUT,166764100,22490000,250000,SH,Put,DFND,2015-12-31
142,CHIPOTLE MEXICAN GRILL INC,COM,169656105,11996000,25000,SH, ,DFND,2015-12-31
143,CIENA CORP,COM NEW,171779309,1095000,52900,SH, ,DFND,2015-12-31
144,CITIGROUP INC,COM NEW,172967424,35852000,692800,SH, ,DFND,2015-12-31
145,CLEARWATER PAPER CORP,COM,18538R103,4949000,108700,SH, ,DFND,2015-12-31
146,CLOVIS ONCOLOGY INC,PUT,189464100,4099000,117100,SH,Put,DFND,2015-12-31
147,CME GROUP INC,COM,12572Q105,4080000,45032,SH, ,DFND,2015-12-31
148,CNOOC LTD,SPONSORED ADR,126132109,8288000,79400,SH, ,DFND,2015-12-31
149,COACH INC,COM,189754104,133587000,4081482,SH, ,DFND,2015-12-31
150,COGNIZANT TECHNOLOGY SOLUTIO,CL A,192446102,6116000,101900,SH, ,DFND,2015-12-31
151,COLONY CAP INC,CL A,19624R106,3327000,170800,SH, ,DFND,2015-12-31
152,COMERICA INC,COM,200340107,15640000,373900,SH, ,DFND,2015-12-31
153,COMMUNICATIONS SALES&LEAS IN,COM,20341J104,7667000,410200,SH, ,DFND,2015-12-31
154,COMMUNITY HEALTH SYS INC NEW,CALL,203668108,3980000,150000,SH,Call,DFND,2015-12-31
155,COMMVAULT SYSTEMS INC,COM,204166102,1358000,34500,SH, ,DFND,2015-12-31
156,CONAGRA FOODS INC,COM,205887102,5839000,138500,SH, ,DFND,2015-12-31
157,CONATUS PHARMACEUTICALS INC,COM,20600T108,946000,328300,SH, ,DFND,2015-12-31
158,CONCHO RES INC,COM,20605P101,69199000,745200,SH, ,DFND,2015-12-31
159,CONCORDIA HEALTHCARE CORP,COM,206519100,3552000,87000,SH, ,DFND,2015-12-31
160,CONSTELLATION BRANDS INC,CL A,21036P108,49783000,349500,SH, ,DFND,2015-12-31
161,CONSTELLIUM NV,CL A,N22035104,8311000,1079300,SH, ,DFND,2015-12-31
162,CONTAINER STORE GROUP INC,COM,210751103,2091000,254979,SH, ,DFND,2015-12-31
163,CONTINENTAL RESOURCES INC,COM,212015101,6641000,289000,SH, ,DFND,2015-12-31
164,COOPER TIRE & RUBR CO,COM,216831107,5889000,155600,SH, ,DFND,2015-12-31
165,CORNING INC,COM,219350105,104293000,5705300,SH, ,DFND,2015-12-31
166,CRANE CO,COM,224399105,8468000,177000,SH, ,DFND,2015-12-31
167,CRESCENT PT ENERGY CORP,COM,22576C101,1166000,100000,SH, ,DFND,2015-12-31
168,CRITEO S A,SPONS ADS,226718104,2622000,66200,SH, ,DFND,2015-12-31
169,CSRA INC,COM,12650T104,89460000,2982000,SH, ,DFND,2015-12-31
170,CSX CORP,COM,126408103,41821000,1611600,SH, ,DFND,2015-12-31
171,CTRIP COM INTL LTD,AMERICAN DEP SHS,22943F100,4633000,100000,SH, ,DFND,2015-12-31
172,CURIS INC,COM,231269101,3471000,1192900,SH, ,DFND,2015-12-31
173,CYBERARK SOFTWARE LTD,SHS,M2682V108,3119000,69100,SH, ,DFND,2015-12-31
174,CYMABAY THERAPEUTICS INC,COM,23257D103,1750000,1035288,SH, ,DFND,2015-12-31
175,CYRUSONE INC,COM,23283R100,4970000,132700,SH, ,DFND,2015-12-31
176,D R HORTON INC,COM,23331A109,5765000,180000,SH, ,DFND,2015-12-31
177,DANAHER CORP DEL,COM,235851102,38099000,410200,SH, ,DFND,2015-12-31
178,DARLING INGREDIENTS INC,CALL,237266101,2630000,250000,SH,Call,DFND,2015-12-31
179,DARLING INGREDIENTS INC,COM,237266101,17909000,1702400,SH, ,DFND,2015-12-31
180,DAVE & BUSTERS ENTMT INC,COM,238337109,4412000,105700,SH, ,DFND,2015-12-31
181,DBV TECHNOLOGIES S A,SPONSORED ADR,23306J101,5839000,160800,SH, ,DFND,2015-12-31
182,DEERE & CO,COM,244199105,3966000,52000,SH, ,DFND,2015-12-31
183,DEL FRISCOS RESTAURANT GROUP,CALL,245077102,1602000,100000,SH,Call,DFND,2015-12-31
184,DELEK US HLDGS INC,CALL,246647101,4305000,175000,SH,Call,DFND,2015-12-31
185,DELEK US HLDGS INC,COM,246647101,114675000,4661600,SH, ,DFND,2015-12-31
186,DELPHI AUTOMOTIVE PLC,SHS,G27823106,7313000,85300,SH, ,DFND,2015-12-31
187,DELTA AIR LINES INC DEL,COM NEW,247361702,45863000,904769,SH, ,DFND,2015-12-31
188,DEXCOM INC,COM,252131107,18403000,224700,SH, ,DFND,2015-12-31
189,DHT HOLDINGS INC,SHS NEW,Y2065G121,3435000,424600,SH, ,DFND,2015-12-31
190,DIAMOND OFFSHORE DRILLING IN,COM,25271C102,4899000,232200,SH, ,DFND,2015-12-31
191,DIAMONDBACK ENERGY INC,COM,25278X109,9921000,148300,SH, ,DFND,2015-12-31
192,DISCOVER FINL SVCS,COM,254709108,9083000,169400,SH, ,DFND,2015-12-31
193,DISCOVERY COMMUNICATNS NEW,COM SER A,25470F104,5902000,221200,SH, ,DFND,2015-12-31
194,DOLLAR TREE INC,COM,256746108,103452000,1339700,SH, ,DFND,2015-12-31
195,DOMINION RES INC VA NEW,COM,25746U109,3382000,50000,SH, ,DFND,2015-12-31
196,DOMINOS PIZZA INC,COM,25754A201,42153000,378900,SH, ,DFND,2015-12-31
197,DOW CHEM CO,COM,260543103,13066000,253800,SH, ,DFND,2015-12-31
198,DREAMWORKS ANIMATION SKG INC,CL A,26153C103,3961000,153700,SH, ,DFND,2015-12-31
199,DSW INC,CL A,23334L102,39054000,1636800,SH, ,DFND,2015-12-31
200,DUPONT FABROS TECHNOLOGY INC,COM,26613Q106,1075000,33800,SH, ,DFND,2015-12-31
201,DYNEGY INC NEW DEL,COM,26817R108,6740000,503000,SH, ,DFND,2015-12-31
202,EAGLE MATERIALS INC,COM,26969P108,6810000,112700,SH, ,DFND,2015-12-31
203,EASTMAN CHEM CO,COM,277432100,1013000,15000,SH, ,DFND,2015-12-31
204,EBAY INC,COM,278642103,2097000,76300,SH, ,DFND,2015-12-31
205,ECLIPSE RES CORP,COM,27890G100,355000,195200,SH, ,DFND,2015-12-31
206,EDWARDS LIFESCIENCES CORP,CALL,28176E108,11484000,145400,SH,Call,DFND,2015-12-31
207,EDWARDS LIFESCIENCES CORP,COM,28176E108,11831000,149800,SH, ,DFND,2015-12-31
208,ELECTRONIC ARTS INC,COM,285512109,111175000,1617800,SH, ,DFND,2015-12-31
209,EMERSON ELEC CO,COM,291011104,4783000,100000,SH, ,DFND,2015-12-31
210,ENCANA CORP,COM,292505104,20058000,3941000,SH, ,DFND,2015-12-31
211,ENDO INTL PLC,SHS,G30401106,24274000,396500,SH, ,DFND,2015-12-31
212,ENDOCHOICE HLDGS INC,COM,29272U103,3549000,425000,SH, ,DFND,2015-12-31
213,ENERGY TRANSFER EQUITY L P,CALL,29273V100,1925000,140100,SH,Call,DFND,2015-12-31
214,ENGILITY HLDGS INC NEW,COM,29286C107,2965000,91300,SH, ,DFND,2015-12-31
215,ENI S P A,SPONSORED ADR,26874R108,14432000,484300,SH, ,DFND,2015-12-31
216,ENSCO PLC,SHS CLASS A,G3157S106,20456000,1329200,SH, ,DFND,2015-12-31
217,ENTRAVISION COMMUNICATIONS C,CL A,29382R107,37000,4800,SH, ,DFND,2015-12-31
218,ENVISION HEALTHCARE HLDGS IN,COM,29413U103,15122000,582300,SH, ,DFND,2015-12-31
219,EOG RES INC,COM,26875P101,7079000,100000,SH, ,DFND,2015-12-31
220,EQT CORP,COM,26884L109,4458000,85510,SH, ,DFND,2015-12-31
221,ESSENDANT INC,COM,296689102,5966000,183500,SH, ,DFND,2015-12-31
222,ESTERLINE TECHNOLOGIES CORP,COM,297425100,308000,3800,SH, ,DFND,2015-12-31
223,ETSY INC,COM,29786A106,10913000,1321200,SH, ,DFND,2015-12-31
224,EURONAV NV ANTWERPEN,SHS,B38564108,28278000,2062600,SH, ,DFND,2015-12-31
225,EXACT SCIENCES CORP,COM,30063P105,22787000,2468828,SH, ,DFND,2015-12-31
226,EXAMWORKS GROUP INC,COM,30066A105,5477000,205900,SH, ,DFND,2015-12-31
227,EXCO RESOURCES INC,COM,269279402,30000,24401,SH, ,DFND,2015-12-31
228,EXPEDIA INC DEL,COM NEW,30212P303,72753000,585300,SH, ,DFND,2015-12-31
229,EXTERRAN CORP,COM,30227H106,2019000,125800,SH, ,DFND,2015-12-31
230,EXXON MOBIL CORP,COM,30231G102,4677000,60000,SH, ,DFND,2015-12-31
231,F M C CORP,COM NEW,302491303,172000,4400,SH, ,DFND,2015-12-31
232,FACEBOOK INC,CL A,30303M102,134058000,1280890,SH, ,DFND,2015-12-31
233,FERROGLOBE PLC,SHS,G33856108,11135000,1035800,SH, ,DFND,2015-12-31
234,FIAT CHRYSLER AUTOMOBILES N,SHS,N31738102,287000,20500,SH, ,DFND,2015-12-31
235,FIBRIA CELULOSE S A,SP ADR REP COM,31573A109,1283000,101100,SH, ,DFND,2015-12-31
236,FIDELITY NATL INFORMATION SV,COM,31620M106,12150000,200501,SH, ,DFND,2015-12-31
237,FIESTA RESTAURANT GROUP INC,COM,31660B101,64000,1900,SH, ,DFND,2015-12-31
238,FIRST BANCORP P R,COM NEW,318672706,4384000,1348902,SH, ,DFND,2015-12-31
239,FIRST DATA CORP NEW,COM CL A,32008D106,10761000,671700,SH, ,DFND,2015-12-31
240,FIRST SOLAR INC,COM,336433107,8018000,121500,SH, ,DFND,2015-12-31
241,FIVE BELOW INC,COM,33829M101,10006000,311700,SH, ,DFND,2015-12-31
242,FLAMEL TECHNOLOGIES SA,SPONSORED ADR,338488109,818000,67012,SH, ,DFND,2015-12-31
243,FLOWSERVE CORP,CALL,34354P105,1894000,45000,SH,Call,DFND,2015-12-31
244,FMC TECHNOLOGIES INC,COM,30249U101,20275000,698900,SH, ,DFND,2015-12-31
245,FOOT LOCKER INC,COM,344849104,14251000,218936,SH, ,DFND,2015-12-31
246,FORD MTR CO DEL,COM PAR $0.01,345370860,15692000,1113700,SH, ,DFND,2015-12-31
247,FOREST CITY ENTERPRISES INC,CL A,345550107,2722000,124100,SH, ,DFND,2015-12-31
248,FORUM ENERGY TECHNOLOGIES IN,COM,34984V100,1558000,125000,SH, ,DFND,2015-12-31
249,FORWARD AIR CORP,COM,349853101,2783000,64700,SH, ,DFND,2015-12-31
250,FRANCESCAS HLDGS CORP,COM,351793104,5220000,299800,SH, ,DFND,2015-12-31
251,FRANCO NEVADA CORP,COM,351858105,2205000,48200,SH, ,DFND,2015-12-31
252,FRONTLINE LTD,SHS,G3682E127,9490000,3173900,SH, ,DFND,2015-12-31
253,GALAPAGOS NV,SPON ADR,36315X101,3999000,63600,SH, ,DFND,2015-12-31
254,GAMING & LEISURE PPTYS INC,COM,36467J108,17361000,624500,SH, ,DFND,2015-12-31
255,GENER8 MARITIME INC,COM,Y26889108,2161000,228700,SH, ,DFND,2015-12-31
256,GENERAL DYNAMICS CORP,COM,369550108,16483000,120000,SH, ,DFND,2015-12-31
257,GENERAL MTRS CO,COM,37045V100,36520000,1073800,SH, ,DFND,2015-12-31
258,GENESEE & WYO INC,CALL,371559105,2685000,50000,SH,Call,DFND,2015-12-31
259,GENESEE & WYO INC,CL A,371559105,60643000,1129500,SH, ,DFND,2015-12-31
260,GLAXOSMITHKLINE PLC,SPONSORED ADR,37733W105,3514000,87100,SH, ,DFND,2015-12-31
261,GNC HLDGS INC,COM CL A,36191G107,23879000,769800,SH, ,DFND,2015-12-31
262,GOLAR LNG LTD BERMUDA,SHS,G9456A100,4970000,314754,SH, ,DFND,2015-12-31
263,GOLDCORP INC NEW,COM,380956409,2373000,205300,SH, ,DFND,2015-12-31
264,GOLDMAN SACHS GROUP INC,COM,38141G104,5227000,29000,SH, ,DFND,2015-12-31
265,GRAPHIC PACKAGING HLDG CO,COM,388689101,40092000,3124900,SH, ,DFND,2015-12-31
266,GREATBATCH INC,COM,39153L106,194000,3700,SH, ,DFND,2015-12-31
267,GREEN PLAINS INC,COM,393222104,14853000,648600,SH, ,DFND,2015-12-31
268,GREEN PLAINS INC,PUT,393222104,2290000,100000,SH,Put,DFND,2015-12-31
269,GROUP 1 AUTOMOTIVE INC,COM,398905109,7313000,96600,SH, ,DFND,2015-12-31
270,GULFPORT ENERGY CORP,COM NEW,402635304,37602000,1530400,SH, ,DFND,2015-12-31
271,GW PHARMACEUTICALS PLC,ADS,36197T103,1937000,27900,SH, ,DFND,2015-12-31
272,HALLIBURTON CO,COM,406216101,23583000,692800,SH, ,DFND,2015-12-31
273,HANESBRANDS INC,COM,410345102,3178000,108000,SH, ,DFND,2015-12-31
274,HARMAN INTL INDS INC,COM,413086109,43167000,458200,SH, ,DFND,2015-12-31
275,HARRIS CORP DEL,COM,413875105,22533000,259300,SH, ,DFND,2015-12-31
276,HCA HOLDINGS INC,COM,40412C101,7392000,109300,SH, ,DFND,2015-12-31
277,HD SUPPLY HLDGS INC,COM,40416M105,51246000,1706500,SH, ,DFND,2015-12-31
278,HEADWATERS INC,COM,42210P102,2512000,148900,SH, ,DFND,2015-12-31
279,HERTZ GLOBAL HOLDINGS INC,COM,42805T105,14445000,1015100,SH, ,DFND,2015-12-31
280,HESS CORP,COM,42809H107,36981000,762800,SH, ,DFND,2015-12-31
281,HEXCEL CORP NEW,COM,428291108,3117000,67100,SH, ,DFND,2015-12-31
282,HILL ROM HLDGS INC,COM,431475102,23737000,493900,SH, ,DFND,2015-12-31
283,HMS HLDGS CORP,COM,40425J101,2243000,181800,SH, ,DFND,2015-12-31
284,HOLLYFRONTIER CORP,COM,436106108,4986000,125000,SH, ,DFND,2015-12-31
285,HOLOGIC INC,COM,436440101,38624000,998300,SH, ,DFND,2015-12-31
286,HOME DEPOT INC,COM,437076102,16240000,122800,SH, ,DFND,2015-12-31
287,HONEYWELL INTL INC,COM,438516106,13071000,126200,SH, ,DFND,2015-12-31
288,HORTONWORKS INC,COM,440894103,2683000,122500,SH, ,DFND,2015-12-31
289,HUBBELL INC,COM,443510607,4921000,48700,SH, ,DFND,2015-12-31
290,HUNT J B TRANS SVCS INC,COM,445658107,52364000,713800,SH, ,DFND,2015-12-31
