,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
107,AXA EQUITABLE HLDGS INC,COM,054561105,506000,30404,SH, ,DFND,2018-12-31
108,AXALTA COATING SYS LTD,COM,G0750C108,11403000,486900,SH, ,DFND,2018-12-31
109,AXALTA COATING SYS LTD,COM,G0750C108,4684000,200000,SH,Call,DFND,2018-12-31
110,AXIS CAPITAL HOLDINGS LTD,SHS,G0692U109,9450000,182989,SH, ,DFND,2018-12-31
111,AXONICS MODULATION TECH INC,COM,05465P101,4270000,282608,SH, ,DFND,2018-12-31
112,AXSOME THERAPEUTICS INC,COM,05464T104,705000,250000,SH, ,DFND,2018-12-31
113,BAKER HUGHES A GE CO,CL A,05722G100,12745000,592800,SH, ,DFND,2018-12-31
114,BANDWIDTH INC,COM CL A,05988J103,11381000,279300,SH, ,DFND,2018-12-31
115,BANK AMER CORP,COM,060505104,54093000,2195335,SH, ,DFND,2018-12-31
116,BANKUNITED INC,COM,06652K103,7647000,255400,SH, ,DFND,2018-12-31
117,BAUSCH HEALTH COS INC,COM,071734107,3232000,175000,SH, ,DFND,2018-12-31
118,BAXTER INTL INC,COM,071813109,223208000,3391191,SH, ,DFND,2018-12-31
119,BAYTEX ENERGY CORP,COM,07317Q105,4947000,2800000,SH, ,DFND,2018-12-31
120,BEACON ROOFING SUPPLY INC,COM,073685109,3908000,123200,SH, ,DFND,2018-12-31
121,BENEFITFOCUS INC,COM,08180D106,8704000,190367,SH, ,DFND,2018-12-31
122,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,2654000,13000,SH, ,DFND,2018-12-31
123,BERRY GLOBAL GROUP INC,COM,08579W103,7348000,154600,SH, ,DFND,2018-12-31
124,BGC PARTNERS INC,CL A,05541T101,74199000,14351813,SH, ,DFND,2018-12-31
125,BGC PARTNERS INC,CL A,05541T101,9254000,1790000,SH,Call,DFND,2018-12-31
126,BHP GROUP PLC,SPONSORED ADS,05545E209,1891000,45149,SH, ,DFND,2018-12-31
127,BILIBILI INC,SPONS ADS REP Z,090040106,601000,41218,SH, ,DFND,2018-12-31
128,BIO RAD LABS INC,CL A,090572207,29370000,126475,SH, ,DFND,2018-12-31
129,BIOCRYST PHARMACEUTICALS,COM,09058V103,2825000,350000,SH, ,DFND,2018-12-31
130,BIODELIVERY SCIENCES INTL IN,COM,09060J106,5550000,1500000,SH, ,DFND,2018-12-31
131,BIOGEN INC,COM,09062X103,10532000,35000,SH, ,DFND,2018-12-31
132,BIOSCRIP INC,COM,09069N108,3119000,873772,SH, ,DFND,2018-12-31
133,BIOTELEMETRY INC,COM,090672106,5826000,97554,SH, ,DFND,2018-12-31
134,BLACK KNIGHT INC,COM,09215C105,2176000,48300,SH, ,DFND,2018-12-31
135,BOEING CO,COM,097023105,6235000,19334,SH, ,DFND,2018-12-31
136,BOISE CASCADE CO DEL,COM,09739D100,4372000,183300,SH, ,DFND,2018-12-31
137,BOOKING HLDGS INC,COM,09857L108,75786000,44000,SH, ,DFND,2018-12-31
138,BOOT BARN HLDGS INC,COM,099406100,5158000,302900,SH, ,DFND,2018-12-31
139,BOOT BARN HLDGS INC,COM,099406100,7883000,462900,SH,Call,DFND,2018-12-31
140,BOOZ ALLEN HAMILTON HLDG COR,CL A,099502106,1708000,37898,SH, ,DFND,2018-12-31
141,BOSTON SCIENTIFIC CORP,COM,101137107,5220000,147712,SH, ,DFND,2018-12-31
142,BP PLC,SPONSORED ADR,055622104,59854000,1578421,SH, ,DFND,2018-12-31
143,BRIGHTHOUSE FINL INC,COM,10922N103,1716000,56300,SH, ,DFND,2018-12-31
144,BRIGHTSPHERE INVESTMNT GRP P,SHS,G1644T109,9708000,908983,SH, ,DFND,2018-12-31
145,BRINKER INTL INC,COM,109641100,18741000,426124,SH, ,DFND,2018-12-31
146,BRINKS CO,COM,109696104,4066000,62900,SH, ,DFND,2018-12-31
147,BRISTOL MYERS SQUIBB CO,COM,110122108,120208000,2312586,SH, ,DFND,2018-12-31
148,BROADCOM INC,COM,11135F101,16782000,66000,SH, ,DFND,2018-12-31
149,BROOKS AUTOMATION INC,COM,114340102,13458000,514067,SH, ,DFND,2018-12-31
150,BRUKER CORP,COM,116794108,39253000,1318530,SH, ,DFND,2018-12-31
151,BT GROUP PLC,ADR,05577E101,829000,54548,SH, ,DFND,2018-12-31
152,BUILD A BEAR WORKSHOP,COM,120076104,11786000,2983825,SH, ,DFND,2018-12-31
153,BUNGE LIMITED,COM,G16962105,117490000,2198540,SH, ,DFND,2018-12-31
154,BUNGE LIMITED,COM,G16962105,82848000,1550300,SH,Call,DFND,2018-12-31
155,BURLINGTON STORES INC,COM,122017106,74139000,455761,SH, ,DFND,2018-12-31
156,C&J ENERGY SVCS INC NEW,COM,12674R100,48616000,3601202,SH, ,DFND,2018-12-31
157,CABOT OIL & GAS CORP,COM,127097103,23183000,1037279,SH, ,DFND,2018-12-31
158,CACTUS INC,CL A,127203107,3289000,120000,SH, ,DFND,2018-12-31
159,CAESARS ENTMT CORP,COM,127686103,3880000,571500,SH,Call,DFND,2018-12-31
160,CAESARSTONE LTD,ORD SHS,M20598104,324000,23844,SH, ,DFND,2018-12-31
161,CAL MAINE FOODS INC,COM NEW,128030202,6345000,150000,SH,Call,DFND,2018-12-31
162,CAL MAINE FOODS INC,COM NEW,128030202,8460000,200000,SH,Put,DFND,2018-12-31
163,CALERES INC,COM,129500104,70000,2524,SH, ,DFND,2018-12-31
164,CALLON PETE CO DEL,COM,13123X102,794000,122349,SH, ,DFND,2018-12-31
165,CALYXT INC,COM,13173L107,7252000,700000,SH, ,DFND,2018-12-31
166,CAMBREX CORP,COM,132011107,45000,1185,SH, ,DFND,2018-12-31
167,CAMPBELL SOUP CO,COM,134429109,9892000,299854,SH, ,DFND,2018-12-31
168,CANADA GOOSE HOLDINGS INC,SHS SUB VTG,135086106,5211000,119200,SH, ,DFND,2018-12-31
169,CANADIAN NAT RES LTD,COM,136385101,19873000,823000,SH, ,DFND,2018-12-31
170,CANADIAN PAC RY LTD,COM,13645T100,48237000,271600,SH, ,DFND,2018-12-31
171,CANON INC,SPONSORED ADR,138006309,2587000,93730,SH, ,DFND,2018-12-31
172,CAPITAL ONE FINL CORP,COM,14040H105,150044000,1984977,SH, ,DFND,2018-12-31
173,CARDTRONICS PLC,SHS CL A,G1991C105,364000,14000,SH, ,DFND,2018-12-31
174,CAREDX INC,COM,14167L103,18276000,726958,SH, ,DFND,2018-12-31
175,CARLISLE COS INC,COM,142339100,15782000,157000,SH, ,DFND,2018-12-31
176,CARMAX INC,COM,143130102,2196000,35000,SH, ,DFND,2018-12-31
177,CARPENTER TECHNOLOGY CORP,COM,144285103,2197000,61700,SH, ,DFND,2018-12-31
178,CARVANA CO,CL A,146869102,34502000,1054770,SH, ,DFND,2018-12-31
179,CASA SYS INC,COM,14713L102,12710000,968014,SH, ,DFND,2018-12-31
180,CBOE GLOBAL MARKETS INC,COM,12503M108,16679000,170493,SH, ,DFND,2018-12-31
181,CBRE GROUP INC,CL A,12504L109,3395000,84794,SH, ,DFND,2018-12-31
182,CBS CORP NEW,CL B,124857202,12006000,274620,SH, ,DFND,2018-12-31
183,CELGENE CORP,COM,151020104,105845000,1651513,SH, ,DFND,2018-12-31
184,CELGENE CORP,COM,151020104,6409000,100000,SH,Call,DFND,2018-12-31
185,CELLECTIS S A,SPONSORED ADS,15117K103,6660000,400000,SH, ,DFND,2018-12-31
186,CENOVUS ENERGY INC,COM,15135U109,63922000,9088541,SH, ,DFND,2018-12-31
187,CENOVUS ENERGY INC,COM,15135U109,3515000,500000,SH,Call,DFND,2018-12-31
188,CENTENE CORP DEL,COM,15135B101,16142000,140000,SH, ,DFND,2018-12-31
189,CERIDIAN HCM HLDG INC,COM,15677J108,6153000,178405,SH, ,DFND,2018-12-31
190,CF INDS HLDGS INC,COM,125269100,3721000,85532,SH, ,DFND,2018-12-31
191,CF INDS HLDGS INC,COM,125269100,4351000,100000,SH,Call,DFND,2018-12-31
192,CHARLES RIV LABS INTL INC,COM,159864107,34814000,307600,SH, ,DFND,2018-12-31
193,CHEESECAKE FACTORY INC,COM,163072101,810000,18606,SH, ,DFND,2018-12-31
194,CHEMED CORP NEW,COM,16359R103,22719000,80200,SH, ,DFND,2018-12-31
195,CHENIERE ENERGY INC,COM NEW,16411R208,9950000,168097,SH, ,DFND,2018-12-31
196,CHEVRON CORP NEW,COM,166764100,5440000,50000,SH, ,DFND,2018-12-31
197,CHIASMA INC,COM,16706W102,622000,200000,SH, ,DFND,2018-12-31
198,CHIMERIX INC,COM,16934W106,2570000,1000000,SH, ,DFND,2018-12-31
199,CHINA PETE & CHEM CORP,SPON ADR H SHS,16941R108,2225000,31521,SH, ,DFND,2018-12-31
200,CHIPOTLE MEXICAN GRILL INC,COM,169656105,46582000,107881,SH, ,DFND,2018-12-31
201,CHURCH & DWIGHT INC,COM,171340102,1670000,25400,SH, ,DFND,2018-12-31
202,CIENA CORP,COM NEW,171779309,22150000,653200,SH, ,DFND,2018-12-31
203,CIGNA CORP NEW,COM,125523100,77301000,407018,SH, ,DFND,2018-12-31
204,CIMAREX ENERGY CO,COM,171798101,67109000,1088552,SH, ,DFND,2018-12-31
205,CINTAS CORP,COM,172908105,3603000,21450,SH, ,DFND,2018-12-31
206,CITIGROUP INC,COM NEW,172967424,182008000,3496120,SH, ,DFND,2018-12-31
207,CITIZENS FINL GROUP INC,COM,174610105,11974000,402753,SH, ,DFND,2018-12-31
208,CLOUDERA INC,COM,18914U100,563000,50923,SH, ,DFND,2018-12-31
209,CLOVIS ONCOLOGY INC,COM,189464100,2277000,126800,SH, ,DFND,2018-12-31
210,CME GROUP INC,COM CL A,12572Q105,11293000,60032,SH, ,DFND,2018-12-31
211,COCA COLA CO,COM,191216100,54021000,1140885,SH, ,DFND,2018-12-31
212,COHERENT INC,COM,192479103,2326000,22000,SH, ,DFND,2018-12-31
213,COLGATE PALMOLIVE CO,COM,194162103,76399000,1283579,SH, ,DFND,2018-12-31
214,COMCAST CORP NEW,CL A,20030N101,31961000,938640,SH, ,DFND,2018-12-31
215,COMCAST CORP NEW,CL A,20030N101,210875000,6193100,SH,Call,DFND,2018-12-31
216,COMCAST CORP NEW,CL A,20030N101,13620000,400000,SH,Put,DFND,2018-12-31
217,COMERICA INC,COM,200340107,955000,13900,SH, ,DFND,2018-12-31
218,COMMUNITY HEALTH SYS INC NEW,COM,203668108,5724000,2029800,SH, ,DFND,2018-12-31
219,COMPASS MINERALS INTL INC,COM,20451N101,1071000,25700,SH, ,DFND,2018-12-31
220,COMPASS MINERALS INTL INC,COM,20451N101,3681000,88300,SH,Call,DFND,2018-12-31
221,CONAGRA BRANDS INC,COM,205887102,6408000,300000,SH,Call,DFND,2018-12-31
222,CONCHO RES INC,COM,20605P101,83794000,815199,SH, ,DFND,2018-12-31
223,CONDUENT INC,COM,206787103,16826000,1582874,SH, ,DFND,2018-12-31
224,CONMED CORP,COM,207410101,10343000,161100,SH, ,DFND,2018-12-31
225,CONOCOPHILLIPS,COM,20825C104,176504000,2830859,SH, ,DFND,2018-12-31
226,CONSOL ENERGY INC NEW,COM,20854L108,406000,12800,SH, ,DFND,2018-12-31
227,CONSTELLATION BRANDS INC,CL A,21036P108,59678000,371083,SH, ,DFND,2018-12-31
228,CONTINENTAL RESOURCES INC,COM,212015101,114995000,2861277,SH, ,DFND,2018-12-31
229,COOPER COS INC,COM NEW,216648402,7177000,28200,SH, ,DFND,2018-12-31
230,COOPER TIRE & RUBR CO,COM,216831107,8957000,277060,SH, ,DFND,2018-12-31
231,COSAN LTD,SHS A,G25343107,4319000,490751,SH, ,DFND,2018-12-31
232,COSTCO WHSL CORP NEW,COM,22160K105,6651000,32650,SH, ,DFND,2018-12-31
233,COTT CORP QUE,COM,22163N106,64015000,4592200,SH, ,DFND,2018-12-31
234,CROWN CASTLE INTL CORP NEW,COM,22822V101,124925000,1150000,SH,Call,DFND,2018-12-31
235,CROWN CASTLE INTL CORP NEW,COM,22822V101,38021000,350000,SH,Put,DFND,2018-12-31
236,CROWN HOLDINGS INC,COM,228368106,1056000,25400,SH, ,DFND,2018-12-31
237,CTRIP COM INTL LTD,AMERICAN DEP SHS,22943F100,16236000,600000,SH, ,DFND,2018-12-31
238,CUMMINS INC,COM,231021106,28271000,211543,SH, ,DFND,2018-12-31
239,CVS HEALTH CORP,COM,126650100,72298000,1103442,SH, ,DFND,2018-12-31
240,CYBERARK SOFTWARE LTD,SHS,M2682V108,16066000,216700,SH, ,DFND,2018-12-31
241,CYMABAY THERAPEUTICS INC,COM,23257D103,1729000,219715,SH, ,DFND,2018-12-31
242,CYTOMX THERAPEUTICS INC,COM,23284F105,22103000,1463796,SH, ,DFND,2018-12-31
243,D R HORTON INC,COM,23331A109,24581000,709200,SH, ,DFND,2018-12-31
244,DAQO NEW ENERGY CORP,SPNSRD ADR NEW,23703Q203,3612000,154360,SH, ,DFND,2018-12-31
245,DARDEN RESTAURANTS INC,COM,237194105,109048000,1092012,SH, ,DFND,2018-12-31
246,DARLING INGREDIENTS INC,COM,237266101,91995000,4781455,SH, ,DFND,2018-12-31
247,DARLING INGREDIENTS INC,COM,237266101,962000,50000,SH,Call,DFND,2018-12-31
248,DAVE & BUSTERS ENTMT INC,COM,238337109,719000,16145,SH, ,DFND,2018-12-31
249,DAVE & BUSTERS ENTMT INC,COM,238337109,4456000,100000,SH,Call,DFND,2018-12-31
250,DAVITA INC,COM,23918K108,68382000,1328833,SH, ,DFND,2018-12-31
251,DBX ETF TR,XTRACK HRVST CSI,233051879,12062000,550000,SH, ,DFND,2018-12-31
252,DEAN FOODS CO NEW,COM NEW,242370203,1628000,427400,SH, ,DFND,2018-12-31
253,DECIPHERA PHARMACEUTICALS IN,COM,24344T101,6297000,300000,SH, ,DFND,2018-12-31
254,DECKERS OUTDOOR CORP,COM,243537107,17555000,137200,SH, ,DFND,2018-12-31
255,DEERE & CO,COM,244199105,27386000,183588,SH, ,DFND,2018-12-31
256,DEL TACO RESTAURANTS INC,COM,245496104,1491000,149227,SH, ,DFND,2018-12-31
257,DELEK US HLDGS INC NEW,COM,24665A103,55354000,1702677,SH, ,DFND,2018-12-31
258,DENBURY RES INC,COM NEW,247916208,1362000,796700,SH, ,DFND,2018-12-31
259,DENTSPLY SIRONA INC,COM,24906P109,67824000,1822736,SH, ,DFND,2018-12-31
260,DERMIRA INC,COM,24983L104,11504000,1600000,SH, ,DFND,2018-12-31
261,DEVON ENERGY CORP NEW,COM,25179M103,65852000,2921579,SH, ,DFND,2018-12-31
262,DEVON ENERGY CORP NEW,COM,25179M103,5635000,250000,SH,Call,DFND,2018-12-31
263,DEXCOM INC,COM,252131107,7717000,64414,SH, ,DFND,2018-12-31
264,DHT HOLDINGS INC,SHS NEW,Y2065G121,3071000,783465,SH, ,DFND,2018-12-31
265,DIAMONDBACK ENERGY INC,COM,25278X109,153143000,1652029,SH, ,DFND,2018-12-31
266,DIAMONDBACK ENERGY INC,COM,25278X109,9270000,100000,SH,Call,DFND,2018-12-31
267,DISCOVERY INC,COM SER A,25470F104,6685000,270195,SH, ,DFND,2018-12-31
268,DISH NETWORK CORP,CL A,25470M109,2497000,100000,SH, ,DFND,2018-12-31
269,DISNEY WALT CO,COM DISNEY,254687106,105547000,962580,SH, ,DFND,2018-12-31
270,DISNEY WALT CO,COM DISNEY,254687106,177655000,1620200,SH,Call,DFND,2018-12-31
271,DISNEY WALT CO,COM DISNEY,254687106,38378000,350000,SH,Put,DFND,2018-12-31
272,DOLLAR TREE INC,COM,256746108,11727000,129834,SH, ,DFND,2018-12-31
273,DOMINION ENERGY INC,COM,25746U109,53717000,751708,SH, ,DFND,2018-12-31
274,DOMINOS PIZZA INC,COM,25754A201,898000,3620,SH, ,DFND,2018-12-31
275,DONNELLEY R R & SONS CO,COM,257867200,594000,150000,SH, ,DFND,2018-12-31
276,DOVER CORP,COM,260003108,6282000,88547,SH, ,DFND,2018-12-31
277,DOWDUPONT INC,COM,26078J100,26740000,500000,SH,Call,DFND,2018-12-31
278,DR REDDYS LABS LTD,ADR,256135203,631000,16750,SH, ,DFND,2018-12-31
279,DSW INC,CL A,23334L102,4429000,179325,SH, ,DFND,2018-12-31
280,DULUTH HLDGS INC,COM CL B,26443V101,1103000,43735,SH, ,DFND,2018-12-31
281,EAGLE MATERIALS INC,COM,26969P108,7891000,129300,SH, ,DFND,2018-12-31
282,EASTMAN CHEM CO,COM,277432100,5753000,78684,SH, ,DFND,2018-12-31
283,EBAY INC,COM,278642103,25263000,900000,SH,Call,DFND,2018-12-31
284,ECOPETROL S A,SPONSORED ADS,279158109,5172000,325700,SH, ,DFND,2018-12-31
285,EDITAS MEDICINE INC,COM,28106W103,1336000,58745,SH, ,DFND,2018-12-31
286,EDWARDS LIFESCIENCES CORP,COM,28176E108,10140000,66200,SH, ,DFND,2018-12-31
287,EHEALTH INC,COM,28238P109,10965000,285400,SH, ,DFND,2018-12-31
288,EIDOS THERAPEUTICS INC,COM,28249H104,716000,52000,SH, ,DFND,2018-12-31
289,EL POLLO LOCO HLDGS INC,COM,268603107,78000,5129,SH, ,DFND,2018-12-31
290,ELANCO ANIMAL HEALTH INC,COM,28414H103,10846000,344000,SH, ,DFND,2018-12-31
