,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
31,AMC ENTMT HLDGS INC,CL A COM,00165C104,3534000,153700,SH, ,DFND,2014-09-30
32,AMC NETWORKS INC,CL A,00164V103,2956000,50600,SH, ,DFND,2014-09-30
33,AMEDISYS INC,COM,023436108,1259000,62400,SH, ,DFND,2014-09-30
34,AMERICAN AIRLS GROUP INC,COM,02376R102,20834000,587200,SH, ,DFND,2014-09-30
35,AMERICAN AXLE & MFG HLDGS IN,COM,024061103,38512000,2296470,SH, ,DFND,2014-09-30
36,AMERICAN EXPRESS CO,COM,025816109,4526000,51700,SH, ,DFND,2014-09-30
37,AMERICAN WOODMARK CORP,COM,030506109,37854000,1026960,SH, ,DFND,2014-09-30
38,AMETEK INC NEW,COM,031100100,38903000,774800,SH, ,DFND,2014-09-30
39,AMICUS THERAPEUTICS INC,COM,03152W109,1166000,195900,SH, ,DFND,2014-09-30
40,ANACOR PHARMACEUTICALS INC,COM,032420101,38041000,1554600,SH, ,DFND,2014-09-30
41,ANADARKO PETE CORP,COM,032511107,127876000,1260610,SH, ,DFND,2014-09-30
42,ANDERSONS INC,COM,034164103,5250000,83500,SH, ,DFND,2014-09-30
43,ANHEUSER BUSCH INBEV SA/NV,SPONSORED ADR,03524A108,1242000,11200,SH, ,DFND,2014-09-30
44,ANIXTER INTL INC,COM,035290105,1553000,18300,SH, ,DFND,2014-09-30
45,ANTERO RES CORP,COM,03674X106,51361000,935700,SH, ,DFND,2014-09-30
46,AOL INC,COM,00184X105,26188000,582600,SH, ,DFND,2014-09-30
47,APPLE INC,COM,037833100,42960000,426400,SH, ,DFND,2014-09-30
48,APPLIED GENETIC TECHNOL CORP,COM,03820J100,9056000,486605,SH, ,DFND,2014-09-30
49,APPLIED INDL TECHNOLOGIES IN,COM,03820C105,278000,6100,SH, ,DFND,2014-09-30
50,ARAMARK,COM,03852U106,11693000,444600,SH, ,DFND,2014-09-30
51,ARRAY BIOPHARMA INC,COM,04269X105,5088000,1425300,SH, ,DFND,2014-09-30
52,ARRIS GROUP INC NEW,COM,04270V106,40173000,1416800,SH, ,DFND,2014-09-30
53,ARTISAN PARTNERS ASSET MGMT,CL A,04316A108,156000,3000,SH, ,DFND,2014-09-30
54,ASHLAND INC NEW,COM,044209104,12617000,121200,SH, ,DFND,2014-09-30
55,ASTEC INDS INC,COM,046224101,7600000,208400,SH, ,DFND,2014-09-30
56,ASTRAZENECA PLC,CALL,046353108,28576000,400000,SH,Call,DFND,2014-09-30
57,ASTRAZENECA PLC,SPONSORED ADR,046353108,43657000,611100,SH, ,DFND,2014-09-30
58,ATLAS AIR WORLDWIDE HLDGS IN,COM NEW,049164205,809000,24500,SH, ,DFND,2014-09-30
59,ATWOOD OCEANICS INC,COM,050095108,6693000,153200,SH, ,DFND,2014-09-30
60,AU OPTRONICS CORP,SPONSORED ADR,002255107,1596000,383552,SH, ,DFND,2014-09-30
61,AUTONATION INC,COM,05329W102,7219000,143500,SH, ,DFND,2014-09-30
62,AVANIR PHARMACEUTICALS INC,CL A NEW,05348P401,5942000,498500,SH, ,DFND,2014-09-30
63,AVON PRODS INC,PUT,054303102,34398000,2730000,SH,Put,DFND,2014-09-30
64,B/E AEROSPACE INC,COM,073302101,67656000,806000,SH, ,DFND,2014-09-30
65,BAIDU INC,SPON ADR REP A,056752108,8642000,39600,SH, ,DFND,2014-09-30
66,BAKER HUGHES INC,COM,057224107,216298000,3324600,SH, ,DFND,2014-09-30
67,BANKRATE INC DEL,COM,06647F102,2241000,197300,SH, ,DFND,2014-09-30
68,BANKUNITED INC,COM,06652K103,1878000,61600,SH, ,DFND,2014-09-30
69,BARRICK GOLD CORP,CALL,067901108,11735000,800500,SH,Call,DFND,2014-09-30
70,BASIC ENERGY SVCS INC NEW,COM,06985P100,9279000,427800,SH, ,DFND,2014-09-30
71,BEACON ROOFING SUPPLY INC,COM,073685109,16131000,633100,SH, ,DFND,2014-09-30
72,BERRY PLASTICS GROUP INC,COM,08579W103,813000,32200,SH, ,DFND,2014-09-30
73,BEST BUY INC,COM,086516101,64449000,1918700,SH, ,DFND,2014-09-30
74,BIG LOTS INC,COM,089302103,74541000,1731500,SH, ,DFND,2014-09-30
75,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,48751000,675600,SH, ,DFND,2014-09-30
76,BIOSCRIP INC,COM,09069N108,636000,92100,SH, ,DFND,2014-09-30
77,BLOOMIN BRANDS INC,COM,094235108,102401000,5583500,SH, ,DFND,2014-09-30
78,BLUEBIRD BIO INC,COM,09609G100,21345000,594900,SH, ,DFND,2014-09-30
79,BOEING CO,COM,097023105,15770000,123800,SH, ,DFND,2014-09-30
80,BOISE CASCADE CO DEL,COM,09739D100,6733000,223400,SH, ,DFND,2014-09-30
81,BOSTON SCIENTIFIC CORP,COM,101137107,29803000,2523500,SH, ,DFND,2014-09-30
82,BRIDGEPOINT ED INC,COM,10807M105,1629000,146000,SH, ,DFND,2014-09-30
83,BRIGGS & STRATTON CORP,COM,109043109,6322000,350826,SH, ,DFND,2014-09-30
84,BRIGHT HORIZONS FAM SOL IN D,COM,109194100,631000,15000,SH, ,DFND,2014-09-30
85,BRINKER INTL INC,COM,109641100,1148000,22600,SH, ,DFND,2014-09-30
86,BROADCOM CORP,CL A,111320107,38516000,952900,SH, ,DFND,2014-09-30
87,BROOKDALE SR LIVING INC,COM,112463104,7233000,224500,SH, ,DFND,2014-09-30
88,BROWN SHOE INC NEW,COM,115736100,5100000,188000,SH, ,DFND,2014-09-30
89,BRUNSWICK CORP,COM,117043109,26493000,628700,SH, ,DFND,2014-09-30
90,BUFFALO WILD WINGS INC,COM,119848109,1920000,14300,SH, ,DFND,2014-09-30
91,BUNGE LIMITED,COM,G16962105,57824000,686500,SH, ,DFND,2014-09-30
92,BURGER KING WORLDWIDE INC,COM,121220107,1228000,41400,SH, ,DFND,2014-09-30
93,BURLINGTON STORES INC,COM,122017106,7175000,180000,SH, ,DFND,2014-09-30
94,C H ROBINSON WORLDWIDE INC,COM NEW,12541W209,3144000,47400,SH, ,DFND,2014-09-30
95,C&J ENERGY SVCS INC,CALL,12467B304,30550000,1000000,SH,Call,DFND,2014-09-30
96,C&J ENERGY SVCS INC,COM,12467B304,72422000,2370593,SH, ,DFND,2014-09-30
97,C1 FINL INC,COM,12591N109,1592000,87837,SH, ,DFND,2014-09-30
98,CABOT OIL & GAS CORP,COM,127097103,951000,29100,SH, ,DFND,2014-09-30
99,CAESARSTONE SDOT-YAM LTD,ORD SHS,M20598104,6202000,120000,SH, ,DFND,2014-09-30
100,CAMECO CORP,COM,13321L108,27654000,1565900,SH, ,DFND,2014-09-30
101,CANADIAN NAT RES LTD,COM,136385101,223945000,5765900,SH, ,DFND,2014-09-30
102,CANADIAN PAC RY LTD,COM,13645T100,30725000,148096,SH, ,DFND,2014-09-30
103,CANADIAN SOLAR INC,COM,136635109,4289000,119900,SH, ,DFND,2014-09-30
104,CAPELLA EDUCATION COMPANY,COM,139594105,8295000,132512,SH, ,DFND,2014-09-30
105,CARBO CERAMICS INC,CALL,140781105,17769000,300000,SH,Call,DFND,2014-09-30
106,CARDINAL HEALTH INC,COM,14149Y108,3813000,50900,SH, ,DFND,2014-09-30
107,CARDIOVASCULAR SYS INC DEL,COM,141619106,10983000,464800,SH, ,DFND,2014-09-30
108,CARMIKE CINEMAS INC,COM,143436400,1112000,35900,SH, ,DFND,2014-09-30
109,CARPENTER TECHNOLOGY CORP,COM,144285103,9305000,206100,SH, ,DFND,2014-09-30
110,CARTER INC,COM,146229109,13695000,176665,SH, ,DFND,2014-09-30
111,CATAMARAN CORP,COM,148887102,11397000,270400,SH, ,DFND,2014-09-30
112,CATERPILLAR INC DEL,COM,149123101,248000,2500,SH, ,DFND,2014-09-30
113,CBS CORP NEW,CL B,124857202,23396000,437300,SH, ,DFND,2014-09-30
114,CELADON GROUP INC,COM,150838100,370000,19000,SH, ,DFND,2014-09-30
115,CELANESE CORP DEL,COM SER A,150870103,11540000,197202,SH, ,DFND,2014-09-30
116,CENTENE CORP DEL,COM,15135B101,3366000,40700,SH, ,DFND,2014-09-30
117,CENTURY ALUM CO,COM,156431108,6295000,242400,SH, ,DFND,2014-09-30
118,CF INDS HLDGS INC,COM,125269100,16837000,60300,SH, ,DFND,2014-09-30
119,CHARLES RIV LABS INTL INC,COM,159864107,7850000,131400,SH, ,DFND,2014-09-30
120,CHC GROUP LTD,SHS,G07021101,9822000,1753900,SH, ,DFND,2014-09-30
121,CHESAPEAKE ENERGY CORP,COM,165167107,11647000,506600,SH, ,DFND,2014-09-30
122,CHEVRON CORP NEW,CALL,166764100,8352000,70000,SH,Call,DFND,2014-09-30
123,CHICOS FAS INC,COM,168615102,12017000,813600,SH, ,DFND,2014-09-30
124,CHIMERIX INC,COM,16934W106,24858000,900000,SH, ,DFND,2014-09-30
125,CHIPOTLE MEXICAN GRILL INC,COM,169656105,5266000,7900,SH, ,DFND,2014-09-30
126,CHIQUITA BRANDS INTL INC,COM,170032809,26146000,1841290,SH, ,DFND,2014-09-30
127,CIMAREX ENERGY CO,COM,171798101,22689000,179320,SH, ,DFND,2014-09-30
128,CITIGROUP INC,COM NEW,172967424,14530000,280400,SH, ,DFND,2014-09-30
129,CIVEO CORP,CALL,178787107,6966000,600000,SH,Call,DFND,2014-09-30
130,CIVEO CORP,COM,178787107,4298000,370200,SH, ,DFND,2014-09-30
131,CIVITAS SOLUTIONS INC,COM,17887R102,781000,50000,SH, ,DFND,2014-09-30
132,CLEAN HARBORS INC,COM,184496107,7656000,141991,SH, ,DFND,2014-09-30
133,CLEARWATER PAPER CORP,COM,18538R103,74837000,1245000,SH, ,DFND,2014-09-30
134,CLOUD PEAK ENERGY INC,COM,18911Q102,3966000,314300,SH, ,DFND,2014-09-30
135,CME GROUP INC,COM,12572Q105,2401000,30032,SH, ,DFND,2014-09-30
136,CNO FINL GROUP INC,COM,12621E103,2268000,133700,SH, ,DFND,2014-09-30
137,COLONY FINL INC,COM,19624R106,40920000,1828400,SH, ,DFND,2014-09-30
138,COMCAST CORP NEW,CL A,20030N101,565000,10500,SH, ,DFND,2014-09-30
139,COMMUNITY HEALTH SYS INC NEW,COM,203668108,838000,15300,SH, ,DFND,2014-09-30
140,COMMVAULT SYSTEMS INC,COM,204166102,922000,18300,SH, ,DFND,2014-09-30
141,COMSCORE INC,COM,20564W105,593000,16300,SH, ,DFND,2014-09-30
142,COMVERSE INC,COM,20585P105,8224000,368277,SH, ,DFND,2014-09-30
143,CON-WAY INC,COM,205944101,8716000,183500,SH, ,DFND,2014-09-30
144,CONCERT PHARMACEUTICALS INC,COM,206022105,6736000,534200,SH, ,DFND,2014-09-30
145,CONCHO RES INC,COM,20605P101,80137000,639100,SH, ,DFND,2014-09-30
146,CONSOL ENERGY INC,COM,20854P109,5679000,150010,SH, ,DFND,2014-09-30
147,CONSTANT CONTACT INC,COM,210313102,261000,9600,SH, ,DFND,2014-09-30
148,CONSTELLATION BRANDS INC,CL A,21036P108,11749000,134800,SH, ,DFND,2014-09-30
149,CONSTELLIUM NV,CL A,N22035104,9416000,382600,SH, ,DFND,2014-09-30
150,COOPER TIRE & RUBR CO,COM,216831107,45071000,1570407,SH, ,DFND,2014-09-30
151,COPART INC,COM,217204106,4469000,142700,SH, ,DFND,2014-09-30
152,CORNERSTONE ONDEMAND INC,COM,21925Y103,14101000,409800,SH, ,DFND,2014-09-30
153,COSTCO WHSL CORP NEW,COM,22160K105,9324000,74400,SH, ,DFND,2014-09-30
154,COVANCE INC,COM,222816100,10979000,139500,SH, ,DFND,2014-09-30
155,COVIDIEN PLC,SHS,G2554F113,3893000,45000,SH, ,DFND,2014-09-30
156,CRANE CO,COM,224399105,38849000,614600,SH, ,DFND,2014-09-30
157,CRITEO S A,SPONS ADS,226718104,6118000,181811,SH, ,DFND,2014-09-30
158,CROCS INC,COM,227046109,61946000,4924200,SH, ,DFND,2014-09-30
159,CROWN CASTLE INTL CORP,COM,228227104,3994000,49600,SH, ,DFND,2014-09-30
160,CROWN HOLDINGS INC,COM,228368106,4439000,99700,SH, ,DFND,2014-09-30
161,CST BRANDS INC,COM,12646R105,19888000,553200,SH, ,DFND,2014-09-30
162,CSX CORP,COM,126408103,2725000,85000,SH, ,DFND,2014-09-30
163,CUBIST PHARMACEUTICALS INC,COM,229678107,22569000,340200,SH, ,DFND,2014-09-30
164,CVS HEALTH CORP,COM,126650100,4799000,60300,SH, ,DFND,2014-09-30
165,CYRUSONE INC,COM,23283R100,1228000,51100,SH, ,DFND,2014-09-30
166,CYTEC INDS INC,COM,232820100,3854000,81500,SH, ,DFND,2014-09-30
167,DANA HLDG CORP,COM,235825205,5010000,261345,SH, ,DFND,2014-09-30
168,DANAHER CORP DEL,COM,235851102,27512000,362100,SH, ,DFND,2014-09-30
169,DARLING INGREDIENTS INC,COM,237266101,81297000,4437600,SH, ,DFND,2014-09-30
170,DARLING INGREDIENTS INC,PUT,237266101,3664000,200000,SH,Put,DFND,2014-09-30
171,DAVITA HEALTHCARE PARTNERS I,COM,23918K108,1141000,15600,SH, ,DFND,2014-09-30
172,DECKERS OUTDOOR CORP,COM,243537107,1331000,13700,SH, ,DFND,2014-09-30
173,DEERE & CO,CALL,244199105,16398000,200000,SH,Call,DFND,2014-09-30
174,DELEK US HLDGS INC,COM,246647101,99598000,3007200,SH, ,DFND,2014-09-30
175,DELPHI AUTOMOTIVE PLC,SHS,G27823106,32614000,531700,SH, ,DFND,2014-09-30
176,DENDREON CORP,COM,24823Q107,4320000,3000000,SH, ,DFND,2014-09-30
177,DEPOMED INC,COM,249908104,6819000,448900,SH, ,DFND,2014-09-30
178,DEVON ENERGY CORP NEW,COM,25179M103,184754000,2709800,SH, ,DFND,2014-09-30
179,DEVRY ED GROUP INC,COM,251893103,76245000,1781000,SH, ,DFND,2014-09-30
180,DIAMOND FOODS INC,COM,252603105,23082000,806767,SH, ,DFND,2014-09-30
181,DIAMONDBACK ENERGY INC,COM,25278X109,43537000,582205,SH, ,DFND,2014-09-30
182,DIANA SHIPPING INC,COM,Y2066G104,3358000,375600,SH, ,DFND,2014-09-30
183,DICKS SPORTING GOODS INC,COM,253393102,2277000,51900,SH, ,DFND,2014-09-30
184,DINEEQUITY INC,COM,254423106,9318000,114200,SH, ,DFND,2014-09-30
185,DISH NETWORK CORP,CL A,25470M109,7814000,121000,SH, ,DFND,2014-09-30
186,DISNEY WALT CO,COM DISNEY,254687106,668000,7500,SH, ,DFND,2014-09-30
187,DOLLAR GEN CORP NEW,COM,256677105,36336000,594600,SH, ,DFND,2014-09-30
188,DOLLAR TREE INC,COM,256746108,107195000,1911800,SH, ,DFND,2014-09-30
189,DOMINION RES INC VA NEW,COM,25746U109,22759000,329410,SH, ,DFND,2014-09-30
190,DOVER CORP,COM,260003108,6587000,82000,SH, ,DFND,2014-09-30
191,DOW CHEM CO,COM,260543103,31978000,609800,SH, ,DFND,2014-09-30
192,DREAMWORKS ANIMATION SKG INC,CL A,26153C103,1974000,72400,SH, ,DFND,2014-09-30
193,DRYSHIPS INC,SHS,Y2109Q101,2602000,1053300,SH, ,DFND,2014-09-30
194,DSW INC,CALL,23334L102,2195000,72900,SH,Call,DFND,2014-09-30
195,DSW INC,CL A,23334L102,45261000,1503183,SH, ,DFND,2014-09-30
196,DU PONT E I DE NEMOURS & CO,PUT,263534109,21528000,300000,SH,Put,DFND,2014-09-30
197,DYAX CORP,COM,26746E103,572000,56500,SH, ,DFND,2014-09-30
198,DYCOM INDS INC,COM,267475101,1618000,52700,SH, ,DFND,2014-09-30
199,DYNEGY INC NEW DEL,COM,26817R108,18436000,638800,SH, ,DFND,2014-09-30
200,E HOUSE CHINA HLDGS LTD,ADR,26852W103,760000,79800,SH, ,DFND,2014-09-30
201,EASTMAN CHEM CO,COM,277432100,1076000,13300,SH, ,DFND,2014-09-30
202,EATON CORP PLC,CALL,G29183103,1584000,25000,SH,Call,DFND,2014-09-30
203,EATON CORP PLC,SHS,G29183103,46476000,733400,SH, ,DFND,2014-09-30
204,EBAY INC,COM,278642103,32358000,571400,SH, ,DFND,2014-09-30
205,ECHOSTAR CORP,CL A,278768106,566000,11600,SH, ,DFND,2014-09-30
206,ECLIPSE RES CORP,COM,27890G100,91000,5500,SH, ,DFND,2014-09-30
207,EDWARDS LIFESCIENCES CORP,COM,28176E108,21074000,206300,SH, ,DFND,2014-09-30
208,ELEVEN BIOTHERAPEUTICS INC,COM,286221106,618000,55450,SH, ,DFND,2014-09-30
209,EMCOR GROUP INC,COM,29084Q100,16623000,416000,SH, ,DFND,2014-09-30
210,ENCANA CORP,COM,292505104,24438000,1152200,SH, ,DFND,2014-09-30
211,ENCORE CAP GROUP INC,COM,292554102,5530000,124800,SH, ,DFND,2014-09-30
212,ENDOLOGIX INC,COM,29266S106,2294000,216452,SH, ,DFND,2014-09-30
213,ENERGEN CORP,COM,29265N108,68404000,946900,SH, ,DFND,2014-09-30
214,ENI S P A,SPONSORED ADR,26874R108,22562000,477500,SH, ,DFND,2014-09-30
215,EOG RES INC,COM,26875P101,14794000,149400,SH, ,DFND,2014-09-30
216,EPIZYME INC,COM,29428V104,4194000,154721,SH, ,DFND,2014-09-30
217,EQT CORP,COM,26884L109,3735000,40800,SH, ,DFND,2014-09-30
218,EXACT SCIENCES CORP,COM,30063P105,9074000,468200,SH, ,DFND,2014-09-30
219,EXAMWORKS GROUP INC,COM,30066A105,18841000,575300,SH, ,DFND,2014-09-30
220,EXCO RESOURCES INC,COM,269279402,0,1,SH, ,DFND,2014-09-30
221,EXPEDIA INC DEL,COM NEW,30212P303,88000,1000,SH, ,DFND,2014-09-30
222,FACEBOOK INC,CL A,30303M102,29735000,376200,SH, ,DFND,2014-09-30
223,FASTENAL CO,COM,311900104,1347000,30000,SH, ,DFND,2014-09-30
224,FEDEX CORP,COM,31428X106,39047000,241855,SH, ,DFND,2014-09-30
225,FIBRIA CELULOSE S A,SP ADR REP COM,31573A109,856000,77800,SH, ,DFND,2014-09-30
226,FIDELITY NATIONAL FINANCIAL,FNF GROUP COM,31620R303,10469000,377400,SH, ,DFND,2014-09-30
227,FIDELITY NATL INFORMATION SV,COM,31620M106,0,1,SH, ,DFND,2014-09-30
228,FIFTH THIRD BANCORP,COM,316773100,6671000,333200,SH, ,DFND,2014-09-30
229,FINISAR CORP,COM NEW,31787A507,20784000,1249800,SH, ,DFND,2014-09-30
230,FINISH LINE INC,CL A,317923100,1226000,49000,SH, ,DFND,2014-09-30
231,FIREEYE INC,COM,31816Q101,20639000,675369,SH, ,DFND,2014-09-30
232,FIRST BANCORP P R,COM NEW,318672706,5854000,1232335,SH, ,DFND,2014-09-30
233,FIRST SOLAR INC,COM,336433107,3040000,46200,SH, ,DFND,2014-09-30
234,FLOWSERVE CORP,COM,34354P105,6347000,90000,SH, ,DFND,2014-09-30
235,FOOT LOCKER INC,COM,344849104,774000,13900,SH, ,DFND,2014-09-30
236,FOREST CITY ENTERPRISES INC,CL A,345550107,7206000,368400,SH, ,DFND,2014-09-30
237,FORUM ENERGY TECHNOLOGIES IN,COM,34984V100,58000,1900,SH, ,DFND,2014-09-30
238,FORWARD AIR CORP,COM,349853101,2250000,50200,SH, ,DFND,2014-09-30
239,FRONTIER COMMUNICATIONS CORP,COM,35906A108,575000,88300,SH, ,DFND,2014-09-30
240,FUTUREFUEL CORPORATION,COM,36116M106,4330000,364200,SH, ,DFND,2014-09-30
241,GALLAGHER ARTHUR J & CO,COM,363576109,2889000,63700,SH, ,DFND,2014-09-30
242,GENERAC HLDGS INC,COM,368736104,6973000,172000,SH, ,DFND,2014-09-30
243,GENERAL DYNAMICS CORP,COM,369550108,12976000,102100,SH, ,DFND,2014-09-30
244,GENERAL ELECTRIC CO,COM,369604103,13451000,525000,SH, ,DFND,2014-09-30
245,GENERAL MLS INC,COM,370334104,14550000,288400,SH, ,DFND,2014-09-30
246,GENERAL MTRS CO,*W EXP 12/31/201,37045V134,132000,150000,SH, ,DFND,2014-09-30
247,GENERAL MTRS CO,COM,37045V100,21205000,663900,SH, ,DFND,2014-09-30
248,GIGAMON INC,COM,37518B102,8908000,850800,SH, ,DFND,2014-09-30
249,GOLDCORP INC NEW,COM,380956409,4060000,176300,SH, ,DFND,2014-09-30
250,GOODYEAR TIRE & RUBR CO,COM,382550101,44025000,1949295,SH, ,DFND,2014-09-30
251,GOOGLE INC,CL A,38259P508,48250000,82000,SH, ,DFND,2014-09-30
252,GOOGLE INC,CL C,38259P706,1559000,2700,SH, ,DFND,2014-09-30
253,GRAN TIERRA ENERGY INC,COM,38500T101,5690000,1030000,SH, ,DFND,2014-09-30
254,GRAPHIC PACKAGING HLDG CO,COM,388689101,53154000,4276300,SH, ,DFND,2014-09-30
255,GREEN PLAINS INC,COM,393222104,5609000,150000,SH, ,DFND,2014-09-30
256,GREENBRIER COS INC,COM,393657101,470000,6400,SH, ,DFND,2014-09-30
257,GRIFOLS S A,SP ADR REP B NVT,398438408,797000,22700,SH, ,DFND,2014-09-30
258,GRUBHUB INC,COM,400110102,7057000,206100,SH, ,DFND,2014-09-30
259,HALLIBURTON CO,CALL,406216101,4516000,70000,SH,Call,DFND,2014-09-30
260,HALLIBURTON CO,COM,406216101,8064000,125000,SH, ,DFND,2014-09-30
261,HANESBRANDS INC,COM,410345102,10422000,97000,SH, ,DFND,2014-09-30
262,HARLEY DAVIDSON INC,COM,412822108,1961000,33700,SH, ,DFND,2014-09-30
263,HARMAN INTL INDS INC,COM,413086109,59000,600,SH, ,DFND,2014-09-30
264,HARTFORD FINL SVCS GROUP INC,COM,416515104,31622000,848900,SH, ,DFND,2014-09-30
265,HCA HOLDINGS INC,COM,40412C101,7235000,102600,SH, ,DFND,2014-09-30
266,HD SUPPLY HLDGS INC,COM,40416M105,20600000,755700,SH, ,DFND,2014-09-30
267,HELMERICH & PAYNE INC,COM,423452101,15659000,160000,SH, ,DFND,2014-09-30
268,HERSHEY CO,COM,427866108,57615000,603737,SH, ,DFND,2014-09-30
269,HESS CORP,COM,42809H107,98347000,1042700,SH, ,DFND,2014-09-30
270,HEXCEL CORP NEW,COM,428291108,794000,20000,SH, ,DFND,2014-09-30
271,HILTON WORLDWIDE HLDGS INC,COM,43300A104,2308000,93700,SH, ,DFND,2014-09-30
272,HMS HLDGS CORP,COM,40425J101,11636000,617300,SH, ,DFND,2014-09-30
273,HOME DEPOT INC,COM,437076102,30540000,332900,SH, ,DFND,2014-09-30
274,HOMEAWAY INC,COM,43739Q100,15705000,442400,SH, ,DFND,2014-09-30
275,HONEYWELL INTL INC,COM,438516106,26902000,288900,SH, ,DFND,2014-09-30
276,HORIZON PHARMA PLC,SHS,G4617B105,11474000,934396,SH, ,DFND,2014-09-30
277,HORMEL FOODS CORP,COM,440452100,7626000,148400,SH, ,DFND,2014-09-30
278,HOST HOTELS & RESORTS INC,COM,44107P104,11501000,539200,SH, ,DFND,2014-09-30
279,HUB GROUP INC,CL A,443320106,4130000,101900,SH, ,DFND,2014-09-30
280,HUBBELL INC,CL B,443510201,18090000,150085,SH, ,DFND,2014-09-30
281,HUNTSMAN CORP,COM,447011107,5627000,216500,SH, ,DFND,2014-09-30
282,IKANG HEALTHCARE GROUP INC,SPONSORED ADR,45174L108,1707000,87700,SH, ,DFND,2014-09-30
283,ILLUMINA INC,COM,452327109,4541000,27700,SH, ,DFND,2014-09-30
284,IMAX CORP,COM,45245E109,519000,18900,SH, ,DFND,2014-09-30
285,INFINITY PHARMACEUTICALS INC,CALL,45665G303,6710000,500000,SH,Call,DFND,2014-09-30
286,INFINITY PHARMACEUTICALS INC,COM,45665G303,22814000,1700000,SH, ,DFND,2014-09-30
287,INFORMATICA CORP,COM,45666Q102,18435000,538400,SH, ,DFND,2014-09-30
288,INGERSOLL-RAND PLC,SHS,G47791101,116711000,2070818,SH, ,DFND,2014-09-30
289,INSMED INC,COM PAR $.01,457669307,33534000,2569636,SH, ,DFND,2014-09-30
290,INSYS THERAPEUTICS INC NEW,COM NEW,45824V209,26206000,675765,SH, ,DFND,2014-09-30
291,INTERCEPT PHARMACEUTICALS IN,COM,45845P108,8829000,37300,SH, ,DFND,2014-09-30
292,INTERFACE INC,COM,458665304,484000,30000,SH, ,DFND,2014-09-30
293,INTERNATIONAL BUSINESS MACHS,CALL,459200101,5695000,30000,SH,Call,DFND,2014-09-30
294,INTERNATIONAL GAME TECHNOLOG,PUT,459902102,1265000,75000,SH,Put,DFND,2014-09-30
