,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
145,BRISTOL MYERS SQUIBB CO,COM,110122108,4744000,75000,SH, ,DFND,2018-03-31
146,BROADCOM LTD,SHS,Y09827109,266162000,1129481,SH, ,DFND,2018-03-31
147,BROADCOM LTD,SHS,Y09827109,11547000,49000,SH,Call,DFND,2018-03-31
148,BRUKER CORP,COM,116794108,15708000,525000,SH, ,DFND,2018-03-31
149,BT GROUP PLC,ADR,05577E101,2069000,128035,SH, ,DFND,2018-03-31
150,BUILD A BEAR WORKSHOP,COM,120076104,27302000,2983825,SH, ,DFND,2018-03-31
151,BUNGE LIMITED,COM,G16962105,68614000,927968,SH, ,DFND,2018-03-31
152,BURLINGTON STORES INC,COM,122017106,18601000,139702,SH, ,DFND,2018-03-31
153,C&J ENERGY SVCS INC NEW,COM,12674R100,33478000,1296590,SH, ,DFND,2018-03-31
154,CABOT OIL & GAS CORP,COM,127097103,44019000,1835662,SH, ,DFND,2018-03-31
155,CABOT OIL & GAS CORP,COM,127097103,4796000,200000,SH,Call,DFND,2018-03-31
156,CACI INTL INC,CL A,127190304,7401000,48900,SH, ,DFND,2018-03-31
157,CAESARS ENTMT CORP,COM,127686103,93505000,8311586,SH, ,DFND,2018-03-31
158,CAESARS ENTMT CORP,COM,127686103,3938000,350000,SH,Call,DFND,2018-03-31
159,CAESARSTONE LTD,ORD SHS,M20598104,358000,18200,SH, ,DFND,2018-03-31
160,CAL MAINE FOODS INC,COM NEW,128030202,1556000,35600,SH, ,DFND,2018-03-31
161,CAMBREX CORP,COM,132011107,4343000,83045,SH, ,DFND,2018-03-31
162,CAMPING WORLD HLDGS INC,CL A,13462K109,22782000,706416,SH, ,DFND,2018-03-31
163,CANADA GOOSE HOLDINGS INC,SHS SUB VTG,135086106,174000,5200,SH, ,DFND,2018-03-31
164,CANADIAN NAT RES LTD,COM,136385101,10209000,325000,SH, ,DFND,2018-03-31
165,CANADIAN NAT RES LTD,COM,136385101,6294000,200000,SH,Call,DFND,2018-03-31
166,CANADIAN NATL RY CO,COM,136375102,943000,12900,SH, ,DFND,2018-03-31
167,CANADIAN PAC RY LTD,COM,13645T100,26511000,150204,SH, ,DFND,2018-03-31
168,CAPITAL ONE FINL CORP,COM,14040H105,65223000,680687,SH, ,DFND,2018-03-31
169,CARDINAL HEALTH INC,COM,14149Y108,79373000,1266327,SH, ,DFND,2018-03-31
170,CARDIOVASCULAR SYS INC DEL,COM,141619106,9809000,447300,SH, ,DFND,2018-03-31
171,CARMAX INC,COM,143130102,6194000,100000,SH, ,DFND,2018-03-31
172,CARMAX INC,COM,143130102,7743000,125000,SH,Call,DFND,2018-03-31
173,CARNIVAL CORP,UNIT 99/99/9999,143658300,16395000,250000,SH,Put,DFND,2018-03-31
174,CARPENTER TECHNOLOGY CORP,COM,144285103,6914000,156700,SH, ,DFND,2018-03-31
175,CARTER INC,COM,146229109,1707000,16400,SH, ,DFND,2018-03-31
176,CARVANA CO,CL A,146869102,3057000,133308,SH, ,DFND,2018-03-31
177,CATERPILLAR INC DEL,COM,149123101,18540000,125800,SH, ,DFND,2018-03-31
178,CATERPILLAR INC DEL,COM,149123101,7369000,50000,SH,Call,DFND,2018-03-31
179,CATERPILLAR INC DEL,COM,149123101,12306000,83500,SH,Put,DFND,2018-03-31
180,CBOE GLOBAL MARKETS INC,COM,12503M108,12163000,106600,SH, ,DFND,2018-03-31
181,CBS CORP NEW,CL B,124857202,12848000,250000,SH,Call,DFND,2018-03-31
182,CELANESE CORP DEL,COM SER A,150870103,28375000,283158,SH, ,DFND,2018-03-31
183,CELANESE CORP DEL,COM SER A,150870103,10021000,100000,SH,Call,DFND,2018-03-31
184,CELGENE CORP,COM,151020104,8636000,96800,SH, ,DFND,2018-03-31
185,CELGENE CORP,COM,151020104,8921000,100000,SH,Call,DFND,2018-03-31
186,CELLECTIS S A,SPONSORED ADS,15117K103,2206000,70000,SH, ,DFND,2018-03-31
187,CENTENE CORP DEL,COM,15135B101,6231000,58307,SH, ,DFND,2018-03-31
188,CENTENNIAL RESOURCE DEV INC,CL A,15136A102,59667000,3251604,SH, ,DFND,2018-03-31
189,CENTURY ALUM CO,COM,156431108,2619000,158344,SH, ,DFND,2018-03-31
190,CF INDS HLDGS INC,COM,125269100,943000,25000,SH,Put,DFND,2018-03-31
191,CHANGYOU COM LTD,ADS REP CL A,15911M107,351000,12600,SH, ,DFND,2018-03-31
192,CHARTER COMMUNICATIONS INC N,CL A,16119P108,18318000,58858,SH, ,DFND,2018-03-31
193,CHARTER COMMUNICATIONS INC N,CL A,16119P108,1183000,3800,SH,Call,DFND,2018-03-31
194,CHEMOURS CO,COM,163851108,79586000,1633884,SH, ,DFND,2018-03-31
195,CHEVRON CORP NEW,COM,166764100,22968000,201400,SH, ,DFND,2018-03-31
196,CHIASMA INC,COM,16706W102,1223000,815395,SH, ,DFND,2018-03-31
197,CHINA MOBILE LIMITED,SPONSORED ADR,16941M109,1621000,35428,SH, ,DFND,2018-03-31
198,CHIPOTLE MEXICAN GRILL INC,COM,169656105,8746000,27067,SH, ,DFND,2018-03-31
199,CIENA CORP,COM NEW,171779309,20044000,773907,SH, ,DFND,2018-03-31
200,CIGNA CORPORATION,COM,125509109,29472000,175700,SH, ,DFND,2018-03-31
201,CIMAREX ENERGY CO,COM,171798101,24778000,265000,SH, ,DFND,2018-03-31
202,CITIZENS FINL GROUP INC,COM,174610105,10942000,260653,SH, ,DFND,2018-03-31
203,CITRIX SYS INC,COM,177376100,29166000,314290,SH, ,DFND,2018-03-31
204,CLOVIS ONCOLOGY INC,COM,189464100,61033000,1155937,SH, ,DFND,2018-03-31
205,CME GROUP INC,COM CL A,12572Q105,48483000,299758,SH, ,DFND,2018-03-31
206,COCA COLA CO,COM,191216100,26168000,602544,SH, ,DFND,2018-03-31
207,COGNIZANT TECHNOLOGY SOLUTIO,CL A,192446102,3426000,42556,SH, ,DFND,2018-03-31
208,COHERENT INC,COM,192479103,206000,1100,SH, ,DFND,2018-03-31
209,COMCAST CORP NEW,CL A,20030N101,4654000,136212,SH, ,DFND,2018-03-31
210,COMCAST CORP NEW,CL A,20030N101,42036000,1230200,SH,Call,DFND,2018-03-31
211,COMERICA INC,COM,200340107,15812000,164825,SH, ,DFND,2018-03-31
212,COMMVAULT SYSTEMS INC,COM,204166102,9501000,166100,SH, ,DFND,2018-03-31
213,COMPASS MINERALS INTL INC,COM,20451N101,10162000,168525,SH, ,DFND,2018-03-31
214,CONCHO RES INC,COM,20605P101,84087000,559352,SH, ,DFND,2018-03-31
215,CONDUENT INC,COM,206787103,9900000,531100,SH, ,DFND,2018-03-31
216,CONNS INC,COM,208242107,11380000,334715,SH, ,DFND,2018-03-31
217,CONNS INC,COM,208242107,3400000,100000,SH,Call,DFND,2018-03-31
218,CONOCOPHILLIPS,COM,20825C104,16305000,275000,SH, ,DFND,2018-03-31
219,CONSOLIDATED EDISON INC,COM,209115104,1504000,19300,SH, ,DFND,2018-03-31
220,CONSTELLATION BRANDS INC,CL A,21036P108,335431000,1471705,SH, ,DFND,2018-03-31
221,CONSTELLATION BRANDS INC,CL A,21036P108,39886000,175000,SH,Call,DFND,2018-03-31
222,CONTINENTAL BLDG PRODS INC,COM,211171103,89000,3100,SH, ,DFND,2018-03-31
223,CONTINENTAL RESOURCES INC,COM,212015101,77043000,1306929,SH, ,DFND,2018-03-31
224,COOPER COS INC,COM NEW,216648402,52195000,228117,SH, ,DFND,2018-03-31
225,COOPER TIRE & RUBR CO,COM,216831107,7911000,270000,SH,Put,DFND,2018-03-31
226,COPA HOLDINGS SA,CL A,P31076105,13928000,108280,SH, ,DFND,2018-03-31
227,COTT CORP QUE,COM,22163N106,124340000,8447000,SH, ,DFND,2018-03-31
228,COTT CORP QUE,COM,22163N106,13248000,900000,SH,Call,DFND,2018-03-31
229,COTY INC,COM CL A,222070203,254000,13900,SH, ,DFND,2018-03-31
230,CRANE CO,COM,224399105,3246000,35000,SH, ,DFND,2018-03-31
231,CRESCENT PT ENERGY CORP,COM,22576C101,6794000,1000000,SH, ,DFND,2018-03-31
232,CRH PLC,ADR,12626K203,1221000,35900,SH, ,DFND,2018-03-31
233,CRITEO S A,SPONS ADS,226718104,7180000,277879,SH, ,DFND,2018-03-31
234,CROWN HOLDINGS INC,COM,228368106,81071000,1597452,SH, ,DFND,2018-03-31
235,CROWN HOLDINGS INC,COM,228368106,21569000,425000,SH,Call,DFND,2018-03-31
236,CSX CORP,COM,126408103,46073000,827013,SH, ,DFND,2018-03-31
237,CUMMINS INC,COM,231021106,15674000,96700,SH, ,DFND,2018-03-31
238,CVS HEALTH CORP,COM,126650100,50670000,814500,SH, ,DFND,2018-03-31
239,CYRUSONE INC,COM,23283R100,1214000,23700,SH, ,DFND,2018-03-31
240,D R HORTON INC,COM,23331A109,31591000,720600,SH, ,DFND,2018-03-31
241,DANAHER CORP DEL,COM,235851102,22118000,225900,SH, ,DFND,2018-03-31
242,DEERE & CO,COM,244199105,21496000,138400,SH, ,DFND,2018-03-31
243,DEERE & CO,COM,244199105,15532000,100000,SH,Call,DFND,2018-03-31
244,DELEK US HLDGS INC NEW,COM,24665A103,68437000,1681500,SH, ,DFND,2018-03-31
245,DELEK US HLDGS INC NEW,COM,24665A103,5291000,130000,SH,Call,DFND,2018-03-31
246,DELTA AIR LINES INC DEL,COM NEW,247361702,15347000,280000,SH, ,DFND,2018-03-31
247,DENTSPLY SIRONA INC,COM,24906P109,5031000,100000,SH, ,DFND,2018-03-31
248,DEVON ENERGY CORP NEW,COM,25179M103,11721000,368700,SH, ,DFND,2018-03-31
249,DEXCOM INC,COM,252131107,72616000,979175,SH, ,DFND,2018-03-31
250,DHT HOLDINGS INC,SHS NEW,Y2065G121,12091000,3556100,SH, ,DFND,2018-03-31
251,DIEBOLD NXDF INC,COM,253651103,99000,6400,SH, ,DFND,2018-03-31
252,DIPLOMAT PHARMACY INC,COM,25456K101,18932000,939562,SH, ,DFND,2018-03-31
253,DISCOVERY COMMUNICATNS NEW,COM SER A,25470F104,3656000,170591,SH, ,DFND,2018-03-31
254,DISCOVERY COMMUNICATNS NEW,COM SER C,25470F302,38839000,1989707,SH, ,DFND,2018-03-31
255,DISCOVERY COMMUNICATNS NEW,COM SER C,25470F302,17568000,900000,SH,Call,DFND,2018-03-31
256,DISNEY WALT CO,COM DISNEY,254687106,8659000,86207,SH, ,DFND,2018-03-31
257,DISNEY WALT CO,COM DISNEY,254687106,145578000,1449400,SH,Call,DFND,2018-03-31
258,DOLLAR TREE INC,COM,256746108,49310000,519599,SH, ,DFND,2018-03-31
259,DOMINION ENERGY MIDSTRM PRTN,COM UT REP LTD,257454108,1535000,100000,SH,Call,DFND,2018-03-31
260,DOMINOS PIZZA INC,COM,25754A201,12205000,52257,SH, ,DFND,2018-03-31
261,DOMTAR CORP,COM NEW,257559203,3169000,74500,SH, ,DFND,2018-03-31
262,DONNELLEY FINL SOLUTIONS INC,COM,25787G100,3455000,201200,SH, ,DFND,2018-03-31
263,DOVER CORP,COM,260003108,10539000,107300,SH, ,DFND,2018-03-31
264,DOWDUPONT INC,COM,26078J100,180741000,2836928,SH, ,DFND,2018-03-31
265,DOWDUPONT INC,COM,26078J100,12742000,200000,SH,Call,DFND,2018-03-31
266,DROPBOX INC,CL A,26210C104,469000,15000,SH, ,DFND,2018-03-31
267,DSW INC,CL A,23334L102,4506000,200613,SH, ,DFND,2018-03-31
268,DUKE ENERGY CORP NEW,COM NEW,26441C204,4292000,55400,SH, ,DFND,2018-03-31
269,DXC TECHNOLOGY CO,COM,23355L106,11129000,110700,SH, ,DFND,2018-03-31
270,DYCOM INDS INC,COM,267475101,5532000,51400,SH, ,DFND,2018-03-31
271,DYNAVAX TECHNOLOGIES CORP,COM NEW,268158201,100519000,5063934,SH, ,DFND,2018-03-31
272,EAGLE MATERIALS INC,COM,26969P108,56656000,549791,SH, ,DFND,2018-03-31
273,EATON CORP PLC,SHS,G29183103,79702000,997397,SH, ,DFND,2018-03-31
274,EATON VANCE CORP,COM NON VTG,278265103,1247000,22400,SH, ,DFND,2018-03-31
275,EDWARDS LIFESCIENCES CORP,COM,28176E108,27904000,200000,SH, ,DFND,2018-03-31
276,EDWARDS LIFESCIENCES CORP,COM,28176E108,13952000,100000,SH,Call,DFND,2018-03-31
277,ELECTRONIC ARTS INC,COM,285512109,370544000,3056287,SH, ,DFND,2018-03-31
278,ELECTRONIC ARTS INC,COM,285512109,13288000,109600,SH,Call,DFND,2018-03-31
279,ELECTRONICS FOR IMAGING INC,COM,286082102,1432000,52400,SH, ,DFND,2018-03-31
280,ELECTRONICS FOR IMAGING INC,COM,286082102,5466000,200000,SH,Call,DFND,2018-03-31
281,EMCOR GROUP INC,COM,29084Q100,1465000,18800,SH, ,DFND,2018-03-31
282,EMERSON ELEC CO,COM,291011104,25234000,369462,SH, ,DFND,2018-03-31
283,ENCANA CORP,COM,292505104,86398000,7855873,SH, ,DFND,2018-03-31
284,ENDO INTL PLC,SHS,G30401106,1735000,292100,SH, ,DFND,2018-03-31
285,ENERGEN CORP,COM,29265N108,9429000,150000,SH, ,DFND,2018-03-31
286,ENERGY TRANSFER EQUITY L P,COM UT LTD PTN,29273V100,42789000,3011200,SH,Call,DFND,2018-03-31
287,ENERGY TRANSFER PARTNERS LP,UNIT LTD PRT INT,29278N103,80805000,4981800,SH,Call,DFND,2018-03-31
288,ENERPLUS CORP,COM,292766102,11239000,1000000,SH, ,DFND,2018-03-31
289,ENGILITY HLDGS INC NEW,COM,29286C107,2755000,112900,SH, ,DFND,2018-03-31
290,ENLINK MIDSTREAM LLC,COM UNIT REP LTD,29336T100,498000,33964,SH, ,DFND,2018-03-31
