,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
27,ALEXION PHARMACEUTICALS INC,COM,015351109,26637000,222737,SH, ,DFND,2017-12-31
28,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,87452000,507175,SH, ,DFND,2017-12-31
29,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,240971000,1397500,SH,Call,DFND,2017-12-31
30,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,94837000,550000,SH,Put,DFND,2017-12-31
31,ALLEGHANY CORP DEL,COM,017175100,1848000,3100,SH, ,DFND,2017-12-31
32,ALLIANCE DATA SYSTEMS CORP,COM,018581108,108751000,429030,SH, ,DFND,2017-12-31
33,ALLISON TRANSMISSION HLDGS I,COM,01973R101,4996000,116000,SH, ,DFND,2017-12-31
34,ALNYLAM PHARMACEUTICALS INC,COM,02043Q107,11293000,88886,SH, ,DFND,2017-12-31
35,ALPHABET INC,CAP STK CL A,02079K305,1896000,1800,SH, ,DFND,2017-12-31
36,ALPHABET INC,CAP STK CL C,02079K107,15382000,14700,SH, ,DFND,2017-12-31
37,ALPHABET INC,CAP STK CL C,02079K107,31392000,30000,SH,Put,DFND,2017-12-31
38,ALPS ETF TR,ALERIAN MLP,00162Q866,3237000,300000,SH,Call,DFND,2017-12-31
39,ALTABA INC,COM,021346101,136423000,1953090,SH, ,DFND,2017-12-31
40,ALTABA INC,COM,021346101,213860000,3061700,SH,Call,DFND,2017-12-31
41,ALTICE USA INC,CL A,02156K103,28911000,1361814,SH, ,DFND,2017-12-31
42,AMARIN CORP PLC,SPONS ADR NEW,023111206,1003000,250000,SH, ,DFND,2017-12-31
43,AMAZON COM INC,COM,023135106,383138000,327617,SH, ,DFND,2017-12-31
44,AMAZON COM INC,COM,023135106,40931000,35000,SH,Call,DFND,2017-12-31
45,AMEDISYS INC,COM,023436108,25391000,481704,SH, ,DFND,2017-12-31
46,AMERICAN AIRLS GROUP INC,COM,02376R102,5203000,100000,SH,Call,DFND,2017-12-31
47,AMERICAN AXLE & MFG HLDGS IN,COM,024061103,48609000,2854299,SH, ,DFND,2017-12-31
48,AMERICAN AXLE & MFG HLDGS IN,COM,024061103,2129000,125000,SH,Call,DFND,2017-12-31
49,AMERICAN ELEC PWR INC,COM,025537101,4782000,65000,SH, ,DFND,2017-12-31
50,AMERICAN FINL GROUP INC OHIO,COM,025932104,2410000,22200,SH, ,DFND,2017-12-31
51,AMERICAN INTL GROUP INC,COM NEW,026874784,24088000,404292,SH, ,DFND,2017-12-31
52,AMERICAN OUTDOOR BRANDS CORP,COM,02874P103,12397000,965490,SH, ,DFND,2017-12-31
53,AMERIPRISE FINL INC,COM,03076C106,15676000,92500,SH, ,DFND,2017-12-31
54,AMERISOURCEBERGEN CORP,COM,03073E105,27662000,301259,SH, ,DFND,2017-12-31
55,AMETEK INC NEW,COM,031100100,13344000,184129,SH, ,DFND,2017-12-31
56,AMICUS THERAPEUTICS INC,COM,03152W109,41301000,2870100,SH, ,DFND,2017-12-31
57,AMICUS THERAPEUTICS INC,COM,03152W109,4317000,300000,SH,Call,DFND,2017-12-31
58,AMN HEALTHCARE SERVICES INC,COM,001744101,23419000,475518,SH, ,DFND,2017-12-31
59,AMPHASTAR PHARMACEUTICALS IN,COM,03209R103,1824000,94820,SH, ,DFND,2017-12-31
60,ANADARKO PETE CORP,COM,032511107,308968000,5760037,SH, ,DFND,2017-12-31
61,ANADARKO PETE CORP,COM,032511107,141695000,2641600,SH,Call,DFND,2017-12-31
62,ANDEAVOR,COM,03349M105,132474000,1158600,SH, ,DFND,2017-12-31
63,ANDEAVOR,COM,03349M105,22868000,200000,SH,Call,DFND,2017-12-31
64,ANHEUSER BUSCH INBEV SA/NV,SPONSORED ADR,03524A108,143018000,1281982,SH, ,DFND,2017-12-31
65,ANHEUSER BUSCH INBEV SA/NV,SPONSORED ADR,03524A108,6694000,60000,SH,Call,DFND,2017-12-31
66,ANNALY CAP MGMT INC,COM,035710409,994000,83600,SH,Call,DFND,2017-12-31
67,ANTERO MIDSTREAM GP LP,COM SHS REPSTG,03675Y103,10221000,518297,SH, ,DFND,2017-12-31
68,ANTERO RES CORP,COM,03674X106,9500000,500000,SH,Call,DFND,2017-12-31
69,ANTHEM INC,COM,036752103,36609000,162700,SH, ,DFND,2017-12-31
70,APACHE CORP,COM,037411105,36759000,870660,SH, ,DFND,2017-12-31
71,APOGEE ENTERPRISES INC,COM,037598109,3398000,74300,SH, ,DFND,2017-12-31
72,APPLIED INDL TECHNOLOGIES IN,COM,03820C105,347000,5100,SH, ,DFND,2017-12-31
73,APPLIED MATLS INC,COM,038222105,90789000,1775993,SH, ,DFND,2017-12-31
74,APTARGROUP INC,COM,038336103,535000,6200,SH, ,DFND,2017-12-31
75,APTIV PLC,SHS,G6095L109,4012000,47300,SH, ,DFND,2017-12-31
76,AQUINOX PHARMACEUTICALS INC,COM,03842B101,3823000,325100,SH, ,DFND,2017-12-31
77,ARCH COAL INC,CL A,039380407,2628000,28210,SH, ,DFND,2017-12-31
78,ARCHER DANIELS MIDLAND CO,COM,039483102,1307000,32600,SH, ,DFND,2017-12-31
79,ARENA PHARMACEUTICALS INC,COM NEW,040047607,5680000,167200,SH, ,DFND,2017-12-31
80,ARMSTRONG WORLD INDS INC NEW,COM,04247X102,7308000,120700,SH, ,DFND,2017-12-31
81,ARQULE INC,COM,04269E107,3630000,2200000,SH, ,DFND,2017-12-31
82,ARRAY BIOPHARMA INC,COM,04269X105,73122000,5712626,SH, ,DFND,2017-12-31
83,ARRAY BIOPHARMA INC,COM,04269X105,13068000,1020900,SH,Call,DFND,2017-12-31
84,ASBURY AUTOMOTIVE GROUP INC,COM,043436104,9402000,146900,SH, ,DFND,2017-12-31
85,ASML HOLDING N V,N Y REGISTRY SHS,N07059210,5298000,30480,SH, ,DFND,2017-12-31
86,ASPEN TECHNOLOGY INC,COM,045327103,3310000,50000,SH, ,DFND,2017-12-31
87,ASSURANT INC,COM,04621X108,42237000,418849,SH, ,DFND,2017-12-31
88,ASTEC INDS INC,COM,046224101,1451000,24800,SH, ,DFND,2017-12-31
89,ASTRAZENECA PLC,SPONSORED ADR,046353108,32104000,925200,SH, ,DFND,2017-12-31
90,AT&T INC,COM,00206R102,25369000,652500,SH, ,DFND,2017-12-31
91,AT&T INC,COM,00206R102,108666000,2794900,SH,Put,DFND,2017-12-31
92,ATENTO S A,SHS,L0427L105,201000,19764,SH, ,DFND,2017-12-31
93,ATHENE HLDG LTD,CL A,G0684D107,19071000,368800,SH, ,DFND,2017-12-31
94,ATLASSIAN CORP PLC,CL A,G06242104,277000,6086,SH, ,DFND,2017-12-31
95,ATMOS ENERGY CORP,COM,049560105,3436000,40000,SH, ,DFND,2017-12-31
96,AURINIA PHARMACEUTICALS INC,COM,05156V102,2433000,537000,SH, ,DFND,2017-12-31
97,AUTODESK INC,COM,052769106,38865000,370743,SH, ,DFND,2017-12-31
98,AUTODESK INC,COM,052769106,15599000,148800,SH,Call,DFND,2017-12-31
99,AUTOMATIC DATA PROCESSING IN,COM,053015103,10149000,86600,SH, ,DFND,2017-12-31
100,AUTONATION INC,COM,05329W102,1892000,36851,SH, ,DFND,2017-12-31
101,AUTOZONE INC,COM,053332102,73019000,102645,SH, ,DFND,2017-12-31
102,AVEO PHARMACEUTICALS INC,COM,053588109,837000,300000,SH, ,DFND,2017-12-31
103,AVEXIS INC,COM,05366U100,67798000,612611,SH, ,DFND,2017-12-31
104,AXALTA COATING SYS LTD,COM,G0750C108,26867000,830260,SH, ,DFND,2017-12-31
105,AXIS CAPITAL HOLDINGS LTD,SHS,G0692U109,859000,17100,SH, ,DFND,2017-12-31
106,AXOGEN INC,COM,05463X106,325000,11500,SH, ,DFND,2017-12-31
107,AXOVANT SCIENCES LTD,COM,G0750W104,3499000,663947,SH, ,DFND,2017-12-31
108,BAKER HUGHES A GE CO,CL A,05722G100,28004000,885080,SH, ,DFND,2017-12-31
109,BALL CORP,COM,058498106,38486000,1016813,SH, ,DFND,2017-12-31
110,BANK AMER CORP,COM,060505104,540000,18300,SH, ,DFND,2017-12-31
111,BAOZUN INC,SPONSORED ADR,06684L103,3305000,104721,SH, ,DFND,2017-12-31
112,BAXTER INTL INC,COM,071813109,43593000,674395,SH, ,DFND,2017-12-31
113,BAYTEX ENERGY CORP,COM,07317Q105,808000,269400,SH, ,DFND,2017-12-31
114,BEMIS INC,COM,081437105,2227000,46600,SH, ,DFND,2017-12-31
115,BERRY GLOBAL GROUP INC,COM,08579W103,66380000,1131419,SH, ,DFND,2017-12-31
116,BIOCRYST PHARMACEUTICALS,COM,09058V103,4585000,933766,SH, ,DFND,2017-12-31
117,BIOGEN INC,COM,09062X103,80381000,252319,SH, ,DFND,2017-12-31
118,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,44349000,497349,SH, ,DFND,2017-12-31
119,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,78773000,883400,SH,Call,DFND,2017-12-31
120,BIOVERATIV INC,COM,09075E100,10487000,194500,SH, ,DFND,2017-12-31
121,BITAUTO HLDGS LTD,SPONSORED ADS,091727107,1372000,43130,SH, ,DFND,2017-12-31
122,BLACK RIDGE ACQUISITION CORP,RIGHT 07/10/2019,09216T123,211000,755000,SH, ,DFND,2017-12-31
123,BLOCK H & R INC,COM,093671105,2037000,77702,SH, ,DFND,2017-12-31
124,BLOCK H & R INC,COM,093671105,19665000,750000,SH,Put,DFND,2017-12-31
125,BLOOMIN BRANDS INC,COM,094235108,11876000,556500,SH, ,DFND,2017-12-31
126,BLUEBIRD BIO INC,COM,09609G100,12592000,70700,SH, ,DFND,2017-12-31
127,BLUEPRINT MEDICINES CORP,COM,09627Y109,22473000,298009,SH, ,DFND,2017-12-31
128,BMC STK HLDGS INC,COM,05591B109,1973000,78000,SH, ,DFND,2017-12-31
129,BOEING CO,COM,097023105,21757000,73775,SH, ,DFND,2017-12-31
130,BOOZ ALLEN HAMILTON HLDG COR,CL A,099502106,3660000,96000,SH, ,DFND,2017-12-31
131,BORGWARNER INC,COM,099724106,21621000,423200,SH, ,DFND,2017-12-31
132,BOYD GAMING CORP,COM,103304101,110940000,3165200,SH, ,DFND,2017-12-31
133,BP PLC,SPONSORED ADR,055622104,87144000,2073372,SH, ,DFND,2017-12-31
134,BRF SA,SPONSORED ADR,10552T107,26266000,2332717,SH, ,DFND,2017-12-31
135,BRF SA,SPONSORED ADR,10552T107,5630000,500000,SH,Call,DFND,2017-12-31
136,BRIGHTHOUSE FINL INC,COM,10922N103,23000,389,SH, ,DFND,2017-12-31
137,BRINKER INTL INC,COM,109641100,7768000,200000,SH,Put,DFND,2017-12-31
138,BRISTOL MYERS SQUIBB CO,COM,110122108,7047000,115000,SH, ,DFND,2017-12-31
139,BROADCOM LTD,SHS,Y09827109,5240000,20396,SH, ,DFND,2017-12-31
140,BROOKDALE SR LIVING INC,COM,112463104,2280000,235000,SH, ,DFND,2017-12-31
141,BROOKDALE SR LIVING INC,COM,112463104,7943000,818900,SH,Call,DFND,2017-12-31
142,BROWN & BROWN INC,COM,115236101,12945000,251553,SH, ,DFND,2017-12-31
143,BUILD A BEAR WORKSHOP,COM,120076104,27140000,2949976,SH, ,DFND,2017-12-31
144,BUILDERS FIRSTSOURCE INC,COM,12008R107,3168000,145370,SH, ,DFND,2017-12-31
145,BUNGE LIMITED,COM,G16962105,114997000,1714333,SH, ,DFND,2017-12-31
146,BUNGE LIMITED,COM,G16962105,63894000,952500,SH,Call,DFND,2017-12-31
147,BURLINGTON STORES INC,COM,122017106,7166000,58250,SH, ,DFND,2017-12-31
148,C&J ENERGY SVCS INC NEW,COM,12674R100,9697000,289712,SH, ,DFND,2017-12-31
149,CABOT OIL & GAS CORP,COM,127097103,23213000,811635,SH, ,DFND,2017-12-31
150,CAESARS ENTMT CORP,COM,127686103,31225000,2468369,SH, ,DFND,2017-12-31
151,CAL MAINE FOODS INC,COM NEW,128030202,8639000,194349,SH, ,DFND,2017-12-31
152,CALATLANTIC GROUP INC,COM,128195104,344000,6100,SH, ,DFND,2017-12-31
153,CALIFORNIA RES CORP,COM NEW,13057Q206,10643000,547459,SH, ,DFND,2017-12-31
154,CANADA GOOSE HOLDINGS INC,SHS SUB VTG,135086106,953000,30200,SH, ,DFND,2017-12-31
155,CANADIAN NAT RES LTD,COM,136385101,5195000,145000,SH, ,DFND,2017-12-31
156,CANADIAN PAC RY LTD,COM,13645T100,75614000,413733,SH, ,DFND,2017-12-31
157,CAPITAL ONE FINL CORP,COM,14040H105,73022000,733300,SH, ,DFND,2017-12-31
158,CARDINAL HEALTH INC,COM,14149Y108,19392000,316500,SH, ,DFND,2017-12-31
159,CARDINAL HEALTH INC,COM,14149Y108,3149000,51400,SH,Call,DFND,2017-12-31
160,CARDIOVASCULAR SYS INC DEL,COM,141619106,8694000,367000,SH, ,DFND,2017-12-31
161,CARLISLE COS INC,COM,142339100,8842000,77800,SH, ,DFND,2017-12-31
162,CARMAX INC,COM,143130102,107744000,1680086,SH, ,DFND,2017-12-31
163,CARMAX INC,COM,143130102,22125000,345000,SH,Call,DFND,2017-12-31
164,CARNIVAL CORP,UNIT 99/99/9999,143658300,4964000,74800,SH, ,DFND,2017-12-31
165,CARS COM INC,COM,14575E105,15253000,528900,SH, ,DFND,2017-12-31
166,CARVANA CO,CL A,146869102,4445000,232494,SH, ,DFND,2017-12-31
167,CATERPILLAR INC DEL,COM,149123101,10929000,69358,SH, ,DFND,2017-12-31
168,CATERPILLAR INC DEL,COM,149123101,42594000,270300,SH,Put,DFND,2017-12-31
169,CBS CORP NEW,CL B,124857202,443000,7500,SH, ,DFND,2017-12-31
170,CELANESE CORP DEL,COM SER A,150870103,28578000,266885,SH, ,DFND,2017-12-31
171,CELGENE CORP,COM,151020104,20872000,200000,SH, ,DFND,2017-12-31
172,CEMEX SAB DE CV,SPON ADR NEW,151290889,6755000,900600,SH,Call,DFND,2017-12-31
173,CENTENE CORP DEL,COM,15135B101,5882000,58307,SH, ,DFND,2017-12-31
174,CENTENNIAL RESOURCE DEV INC,CL A,15136A102,0,1,SH, ,DFND,2017-12-31
175,CENTURY ALUM CO,COM,156431108,6032000,307138,SH, ,DFND,2017-12-31
176,CENTURYLINK INC,COM,156700106,16022000,960524,SH, ,DFND,2017-12-31
177,CERNER CORP,COM,156782104,3028000,44937,SH, ,DFND,2017-12-31
178,CF INDS HLDGS INC,COM,125269100,1042000,24500,SH, ,DFND,2017-12-31
179,CHARTER COMMUNICATIONS INC N,CL A,16119P108,33911000,100937,SH, ,DFND,2017-12-31
180,CHARTER COMMUNICATIONS INC N,CL A,16119P108,64168000,191000,SH,Call,DFND,2017-12-31
181,CHEMOURS CO,COM,163851108,32237000,643958,SH, ,DFND,2017-12-31
182,CHENIERE ENERGY INC,COM NEW,16411R208,40075000,744330,SH, ,DFND,2017-12-31
183,CHESAPEAKE ENERGY CORP,COM,165167107,2003000,505800,SH, ,DFND,2017-12-31
184,CIENA CORP,COM NEW,171779309,25771000,1231291,SH, ,DFND,2017-12-31
185,CIGNA CORPORATION,COM,125509109,11190000,55100,SH, ,DFND,2017-12-31
186,CIMAREX ENERGY CO,COM,171798101,67560000,553723,SH, ,DFND,2017-12-31
187,CINTAS CORP,COM,172908105,12296000,78908,SH, ,DFND,2017-12-31
188,CISCO SYS INC,COM,17275R102,12630000,329776,SH, ,DFND,2017-12-31
189,CITIGROUP INC,COM NEW,172967424,36015000,484002,SH, ,DFND,2017-12-31
190,CITIZENS FINL GROUP INC,COM,174610105,12321000,293500,SH, ,DFND,2017-12-31
191,CITRIX SYS INC,COM,177376100,55373000,629243,SH, ,DFND,2017-12-31
192,CLOVIS ONCOLOGY INC,COM,189464100,59568000,876000,SH, ,DFND,2017-12-31
193,CLOVIS ONCOLOGY INC,COM,189464100,18224000,268000,SH,Call,DFND,2017-12-31
194,CME GROUP INC,COM CL A,12572Q105,8768000,60032,SH, ,DFND,2017-12-31
195,CNH INDL N V,SHS,N20944109,993000,74069,SH, ,DFND,2017-12-31
196,CNX RESOURCES CORPORATION,COM,12653C108,1020000,69700,SH, ,DFND,2017-12-31
197,COLFAX CORP,COM,194014106,3281000,82800,SH, ,DFND,2017-12-31
198,COLFAX CORP,COM,194014106,8122000,205000,SH,Put,DFND,2017-12-31
199,COLGATE PALMOLIVE CO,COM,194162103,62775000,832008,SH, ,DFND,2017-12-31
200,COMCAST CORP NEW,CL A,20030N101,245296000,6124755,SH, ,DFND,2017-12-31
201,COMCAST CORP NEW,CL A,20030N101,60524000,1511200,SH,Call,DFND,2017-12-31
202,COMERICA INC,COM,200340107,13976000,161000,SH, ,DFND,2017-12-31
203,COMMUNITY HEALTH SYS INC NEW,COM,203668108,9474000,2223900,SH, ,DFND,2017-12-31
204,COMPASS MINERALS INTL INC,COM,20451N101,4949000,68500,SH, ,DFND,2017-12-31
205,CONAGRA BRANDS INC,COM,205887102,18176000,482500,SH, ,DFND,2017-12-31
206,CONDUENT INC,COM,206787103,16192000,1002000,SH, ,DFND,2017-12-31
207,CONNS INC,COM,208242107,3377000,95000,SH, ,DFND,2017-12-31
208,CONNS INC,COM,208242107,12443000,350000,SH,Call,DFND,2017-12-31
209,CONOCOPHILLIPS,COM,20825C104,85900000,1564944,SH, ,DFND,2017-12-31
210,CONSOL ENERGY INC NEW,COM,20854L108,373000,9430,SH, ,DFND,2017-12-31
211,CONSOLIDATED EDISON INC,COM,209115104,773000,9100,SH, ,DFND,2017-12-31
212,CONSTELLATION BRANDS INC,CL A,21036P108,155019000,678214,SH, ,DFND,2017-12-31
213,CONSTELLATION BRANDS INC,CL A,21036P108,12000000,52500,SH,Call,DFND,2017-12-31
214,CONTINENTAL BLDG PRODS INC,COM,211171103,7691000,273200,SH, ,DFND,2017-12-31
215,CONTINENTAL RESOURCES INC,COM,212015101,2649000,50000,SH, ,DFND,2017-12-31
216,COOPER TIRE & RUBR CO,COM,216831107,2651000,75000,SH, ,DFND,2017-12-31
217,COPA HOLDINGS SA,CL A,P31076105,5216000,38908,SH, ,DFND,2017-12-31
218,COTT CORP QUE,COM,22163N106,113501000,6812760,SH, ,DFND,2017-12-31
219,CREE INC,COM,225447101,342000,9200,SH, ,DFND,2017-12-31
220,CRH PLC,ADR,12626K203,10270000,284574,SH, ,DFND,2017-12-31
221,CRITEO S A,SPONS ADS,226718104,7382000,283592,SH, ,DFND,2017-12-31
222,CROCS INC,COM,227046109,3792000,300000,SH,Put,DFND,2017-12-31
223,CROWN HOLDINGS INC,COM,228368106,10052000,178700,SH, ,DFND,2017-12-31
224,CROWN HOLDINGS INC,COM,228368106,911000,16200,SH,Put,DFND,2017-12-31
225,CSRA INC,COM,12650T104,9407000,314400,SH, ,DFND,2017-12-31
226,CSX CORP,COM,126408103,52697000,957958,SH, ,DFND,2017-12-31
227,CTRIP COM INTL LTD,AMERICAN DEP SHS,22943F100,2029000,46000,SH,Put,DFND,2017-12-31
228,CUMMINS INC,COM,231021106,8832000,50000,SH, ,DFND,2017-12-31
229,CVS HEALTH CORP,COM,126650100,100847000,1390989,SH, ,DFND,2017-12-31
230,CYRUSONE INC,COM,23283R100,2557000,42950,SH, ,DFND,2017-12-31
231,D R HORTON INC,COM,23331A109,24977000,489075,SH, ,DFND,2017-12-31
232,DANA INCORPORATED,COM,235825205,800000,25000,SH, ,DFND,2017-12-31
233,DANAHER CORP DEL,COM,235851102,26093000,281112,SH, ,DFND,2017-12-31
234,DARDEN RESTAURANTS INC,COM,237194105,17975000,187200,SH, ,DFND,2017-12-31
235,DARLING INGREDIENTS INC,COM,237266101,7236000,399100,SH, ,DFND,2017-12-31
236,DARLING INGREDIENTS INC,COM,237266101,11059000,610000,SH,Call,DFND,2017-12-31
237,DAVE & BUSTERS ENTMT INC,COM,238337109,13081000,237100,SH, ,DFND,2017-12-31
238,DAVE & BUSTERS ENTMT INC,COM,238337109,11034000,200000,SH,Call,DFND,2017-12-31
239,DEAN FOODS CO NEW,COM NEW,242370203,2888000,249850,SH, ,DFND,2017-12-31
240,DECKERS OUTDOOR CORP,COM,243537107,3001000,37400,SH, ,DFND,2017-12-31
241,DEERE & CO,COM,244199105,8358000,53400,SH, ,DFND,2017-12-31
242,DELEK US HLDGS INC NEW,COM,24665A103,54126000,1549100,SH, ,DFND,2017-12-31
243,DELPHI TECHNOLOGIES PLC,SHS,G2709G107,7645000,145700,SH, ,DFND,2017-12-31
244,DELTA AIR LINES INC DEL,COM NEW,247361702,30923000,552200,SH, ,DFND,2017-12-31
245,DERMIRA INC,COM,24983L104,36765000,1321997,SH, ,DFND,2017-12-31
246,DEVON ENERGY CORP NEW,COM,25179M103,6003000,145000,SH, ,DFND,2017-12-31
247,DEXCOM INC,COM,252131107,5739000,100000,SH, ,DFND,2017-12-31
248,DEXCOM INC,COM,252131107,4878000,85000,SH,Call,DFND,2017-12-31
249,DHT HOLDINGS INC,SHS NEW,Y2065G121,9840000,2740835,SH, ,DFND,2017-12-31
250,DIAMOND OFFSHORE DRILLING IN,COM,25271C102,6507000,350000,SH, ,DFND,2017-12-31
251,DIPLOMAT PHARMACY INC,COM,25456K101,1237000,61640,SH, ,DFND,2017-12-31
252,DISCOVERY COMMUNICATNS NEW,COM SER A,25470F104,1862000,83200,SH, ,DFND,2017-12-31
253,DISCOVERY COMMUNICATNS NEW,COM SER C,25470F302,52344000,2472543,SH, ,DFND,2017-12-31
254,DISH NETWORK CORP,CL A,25470M109,9989000,209200,SH, ,DFND,2017-12-31
255,DISNEY WALT CO,COM DISNEY,254687106,75356000,700918,SH, ,DFND,2017-12-31
256,DISNEY WALT CO,COM DISNEY,254687106,73795000,686400,SH,Put,DFND,2017-12-31
257,DOLLAR TREE INC,COM,256746108,80677000,751809,SH, ,DFND,2017-12-31
258,DOLLAR TREE INC,COM,256746108,37559000,350000,SH,Call,DFND,2017-12-31
259,DOMINOS PIZZA INC,COM,25754A201,472000,2500,SH, ,DFND,2017-12-31
260,DOMTAR CORP,COM NEW,257559203,5115000,103300,SH, ,DFND,2017-12-31
261,DONNELLEY FINL SOLUTIONS INC,COM,25787G100,8548000,438600,SH, ,DFND,2017-12-31
262,DOVER CORP,COM,260003108,16552000,163900,SH, ,DFND,2017-12-31
263,DOWDUPONT INC,COM,26078J100,170621000,2395692,SH, ,DFND,2017-12-31
264,DRIL-QUIP INC,COM,262037104,2385000,50000,SH,Put,DFND,2017-12-31
265,DSW INC,CL A,23334L102,2053000,95900,SH, ,DFND,2017-12-31
266,DUNKIN BRANDS GROUP INC,COM,265504100,3907000,60600,SH, ,DFND,2017-12-31
267,DXC TECHNOLOGY CO,COM,23355L106,11568000,121900,SH, ,DFND,2017-12-31
268,DYCOM INDS INC,COM,267475101,2786000,25000,SH, ,DFND,2017-12-31
269,DYNAVAX TECHNOLOGIES CORP,COM NEW,268158201,71212000,3808142,SH, ,DFND,2017-12-31
270,DYNEGY INC NEW DEL,COM,26817R108,638000,53800,SH, ,DFND,2017-12-31
271,EAGLE MATERIALS INC,COM,26969P108,8158000,72000,SH, ,DFND,2017-12-31
272,EARTHSTONE ENERGY INC,CL A,27032D304,2658000,250000,SH, ,DFND,2017-12-31
273,EATON CORP PLC,SHS,G29183103,25477000,322448,SH, ,DFND,2017-12-31
274,EATON VANCE CORP,COM NON VTG,278265103,8205000,145500,SH, ,DFND,2017-12-31
275,EBAY INC,COM,278642103,50289000,1332500,SH,Call,DFND,2017-12-31
276,EBAY INC,COM,278642103,21485000,569300,SH,Put,DFND,2017-12-31
277,ECHO GLOBAL LOGISTICS INC,COM,27875T101,507000,18100,SH, ,DFND,2017-12-31
278,EDWARDS LIFESCIENCES CORP,COM,28176E108,14652000,130000,SH, ,DFND,2017-12-31
279,EDWARDS LIFESCIENCES CORP,COM,28176E108,31570000,280100,SH,Call,DFND,2017-12-31
280,ELECTRONIC ARTS INC,COM,285512109,271392000,2583211,SH, ,DFND,2017-12-31
281,ELECTRONIC ARTS INC,COM,285512109,33357000,317500,SH,Call,DFND,2017-12-31
282,ELLIE MAE INC,COM,28849P100,402000,4500,SH, ,DFND,2017-12-31
283,EMBRAER S A,SP ADR REP 4 COM,29082A107,1642000,68601,SH, ,DFND,2017-12-31
284,EMERSON ELEC CO,COM,291011104,52876000,758730,SH, ,DFND,2017-12-31
285,ENCANA CORP,COM,292505104,80168000,6011583,SH, ,DFND,2017-12-31
286,ENDO INTL PLC,SHS,G30401106,9703000,1252000,SH, ,DFND,2017-12-31
287,ENERGEN CORP,COM,29265N108,5757000,100000,SH, ,DFND,2017-12-31
288,ENERGY TRANSFER EQUITY L P,COM UT LTD PTN,29273V100,3452000,200000,SH,Call,DFND,2017-12-31
289,ENERPLUS CORP,COM,292766102,27535000,2804702,SH, ,DFND,2017-12-31
290,ENLINK MIDSTREAM LLC,COM UNIT REP LTD,29336T100,774000,43950,SH, ,DFND,2017-12-31
