,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
29,AGILENT TECHNOLOGIES INC,COM,00846U101,45000,600,SH, ,DFND,2019-06-30
30,AGIOS PHARMACEUTICALS INC,COM,00847X104,337000,6753,SH, ,DFND,2019-06-30
31,AGNC INVT CORP,COM,00123Q104,390000,23212,SH, ,DFND,2019-06-30
32,AIMMUNE THERAPEUTICS INC,COM,00900T107,10835000,520416,SH, ,DFND,2019-06-30
33,AIR PRODS & CHEMS INC,COM,009158106,724000,3200,SH, ,DFND,2019-06-30
34,AK STL HLDG CORP,COM,001547108,5514000,2326600,SH, ,DFND,2019-06-30
35,AKAMAI TECHNOLOGIES INC,COM,00971T101,168000,2100,SH, ,DFND,2019-06-30
36,AKEBIA THERAPEUTICS INC,COM,00972D105,7857000,1623400,SH, ,DFND,2019-06-30
37,AKERO THERAPEUTICS INC,COM,00973Y108,575000,30000,SH, ,DFND,2019-06-30
38,ALASKA AIR GROUP INC,COM,011659109,65124000,1018996,SH, ,DFND,2019-06-30
39,ALBANY INTL CORP,CL A,012348108,17000,200,SH, ,DFND,2019-06-30
40,ALBIREO PHARMA INC,COM,01345P106,5383000,166964,SH, ,DFND,2019-06-30
41,ALCON INC,ORD SHS,H01301128,17326000,279229,SH, ,DFND,2019-06-30
42,ALDER BIOPHARMACEUTICALS INC,COM,014339105,214000,18200,SH, ,DFND,2019-06-30
43,ALDEYRA THERAPEUTICS INC,COM,01438T106,1950000,325000,SH, ,DFND,2019-06-30
44,ALEXANDER & BALDWIN INC NEW,COM,014491104,88000,3800,SH, ,DFND,2019-06-30
45,ALEXANDRIA REAL ESTATE EQ IN,COM,015271109,469000,3323,SH, ,DFND,2019-06-30
46,ALEXION PHARMACEUTICALS INC,COM,015351109,5748000,43882,SH, ,DFND,2019-06-30
47,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,301569000,1779693,SH, ,DFND,2019-06-30
48,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,106940000,631100,SH,Call,DFND,2019-06-30
49,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,128443000,758000,SH,Put,DFND,2019-06-30
50,ALKERMES PLC,SHS,G01767105,2961000,131370,SH, ,DFND,2019-06-30
51,ALLEGHANY CORP DEL,COM,017175100,11485000,16862,SH, ,DFND,2019-06-30
52,ALLEGIANT TRAVEL CO,COM,01748X102,16715000,116484,SH, ,DFND,2019-06-30
53,ALLEGION PUB LTD CO,ORD SHS,G0176J109,66000,600,SH, ,DFND,2019-06-30
54,ALLERGAN PLC,SHS,G0177J108,4186000,25000,SH, ,DFND,2019-06-30
55,ALLETE INC,COM NEW,018522300,33000,400,SH, ,DFND,2019-06-30
56,ALLIANCE DATA SYSTEMS CORP,COM,018581108,108922000,777295,SH, ,DFND,2019-06-30
57,ALLIANT ENERGY CORP,COM,018802108,9346000,190425,SH, ,DFND,2019-06-30
58,ALLISON TRANSMISSION HLDGS I,COM,01973R101,167000,3600,SH, ,DFND,2019-06-30
59,ALLSTATE CORP,COM,020002101,81000,800,SH, ,DFND,2019-06-30
60,ALLY FINL INC,COM,02005N100,543000,17508,SH, ,DFND,2019-06-30
61,ALNYLAM PHARMACEUTICALS INC,COM,02043Q107,28946000,398928,SH, ,DFND,2019-06-30
62,ALTERYX INC,COM CL A,02156B103,8090000,74138,SH, ,DFND,2019-06-30
63,ALTICE USA INC,CL A,02156K103,90000,3700,SH, ,DFND,2019-06-30
64,ALTRIA GROUP INC,COM,02209S103,5038000,106400,SH, ,DFND,2019-06-30
65,ALTUS MIDSTREAM CO,CL A,02215L100,4836000,1300000,SH, ,DFND,2019-06-30
66,AMARIN CORP PLC,SPONS ADR NEW,023111206,85614000,4415364,SH, ,DFND,2019-06-30
67,AMARIN CORP PLC,SPONS ADR NEW,023111206,19390000,1000000,SH,Call,DFND,2019-06-30
68,AMAZON COM INC,COM,023135106,292799000,154623,SH, ,DFND,2019-06-30
69,AMC NETWORKS INC,CL A,00164V103,373000,6847,SH, ,DFND,2019-06-30
70,AMDOCS LTD,SHS,G02602103,1373000,22112,SH, ,DFND,2019-06-30
71,AMEDISYS INC,COM,023436108,49000,400,SH, ,DFND,2019-06-30
72,AMEREN CORP,COM,023608102,2231000,29700,SH, ,DFND,2019-06-30
73,AMERICAN ASSETS TR INC,COM,024013104,47000,1000,SH, ,DFND,2019-06-30
74,AMERICAN CAMPUS CMNTYS INC,COM,024835100,60000,1300,SH, ,DFND,2019-06-30
75,AMERICAN FINL GROUP INC OHIO,COM,025932104,7070000,68999,SH, ,DFND,2019-06-30
76,AMERICAN HOMES 4 RENT,CL A,02665T306,148000,6100,SH, ,DFND,2019-06-30
77,AMERICAN INTL GROUP INC,COM NEW,026874784,27691000,519719,SH, ,DFND,2019-06-30
78,AMERICAN NATL INS CO,COM,028591105,23000,200,SH, ,DFND,2019-06-30
79,AMERICOLD RLTY TR,COM,03064D108,10251000,316200,SH, ,DFND,2019-06-30
80,AMERIPRISE FINL INC,COM,03076C106,2553000,17586,SH, ,DFND,2019-06-30
81,AMERISOURCEBERGEN CORP,COM,03073E105,51000,600,SH, ,DFND,2019-06-30
82,AMETEK INC NEW,COM,031100100,15120000,166446,SH, ,DFND,2019-06-30
83,AMGEN INC,COM,031162100,184000,1000,SH, ,DFND,2019-06-30
84,AMICUS THERAPEUTICS INC,COM,03152W109,37760000,3025664,SH, ,DFND,2019-06-30
85,AMKOR TECHNOLOGY INC,COM,031652100,51000,6800,SH, ,DFND,2019-06-30
86,AMN HEALTHCARE SERVICES INC,COM,001744101,17372000,320229,SH, ,DFND,2019-06-30
87,AMNEAL PHARMACEUTICALS INC,COM STK CL A,03168L105,23772000,3315460,SH, ,DFND,2019-06-30
88,AMPHASTAR PHARMACEUTICALS IN,COM,03209R103,3426000,162286,SH, ,DFND,2019-06-30
89,ANADARKO PETE CORP,COM,032511107,17640000,250000,SH,Put,DFND,2019-06-30
90,ANALOG DEVICES INC,COM,032654105,5124000,45400,SH, ,DFND,2019-06-30
91,ANAPLAN INC,COM,03272L108,22293000,441714,SH, ,DFND,2019-06-30
92,ANHEUSER BUSCH INBEV SA/NV,SPONSORED ADR,03524A108,20257000,228871,SH, ,DFND,2019-06-30
93,ANNALY CAP MGMT INC,COM,035710409,77000,8400,SH, ,DFND,2019-06-30
94,ANTERO MIDSTREAM CORP,COM,03676B102,2484000,216784,SH, ,DFND,2019-06-30
95,AON PLC,SHS CL A,G0408V102,15845000,82109,SH, ,DFND,2019-06-30
96,APARTMENT INVT & MGMT CO,CL A,03748R754,70000,1400,SH, ,DFND,2019-06-30
97,APELLIS PHARMACEUTICALS INC,COM,03753U106,10164000,401104,SH, ,DFND,2019-06-30
98,APOLLO COML REAL EST FIN INC,COM,03762U105,222000,12051,SH, ,DFND,2019-06-30
99,APPLE HOSPITALITY REIT INC,COM NEW,03784Y200,89000,5600,SH, ,DFND,2019-06-30
100,APPLE INC,COM,037833100,117000,590,SH, ,DFND,2019-06-30
101,APPLE INC,COM,037833100,3958000,20000,SH,Put,DFND,2019-06-30
102,APPLIED INDL TECHNOLOGIES IN,COM,03820C105,12000,200,SH, ,DFND,2019-06-30
103,APPLIED MATLS INC,COM,038222105,8982000,200000,SH,Put,DFND,2019-06-30
104,APPLIED OPTOELECTRONICS INC,COM,03823U102,3084000,300000,SH, ,DFND,2019-06-30
105,APTARGROUP INC,COM,038336103,12000,100,SH, ,DFND,2019-06-30
106,APTEVO THERAPEUTICS INC,COM,03835L108,2083000,2350000,SH, ,DFND,2019-06-30
107,APTIV PLC,SHS,G6095L109,41230000,510086,SH, ,DFND,2019-06-30
108,APTOSE BIOSCIENCES INC,COM NEW,03835T200,5742000,2200000,SH, ,DFND,2019-06-30
109,AQUA AMERICA INC,COM,03836W103,6316000,152677,SH, ,DFND,2019-06-30
110,ARAMARK,COM,03852U106,13506000,374529,SH, ,DFND,2019-06-30
111,ARCELORMITTAL SA LUXEMBOURG,NY REGISTRY SH,03938L203,3963000,219825,SH, ,DFND,2019-06-30
112,ARCELORMITTAL SA LUXEMBOURG,NY REGISTRY SH,03938L203,3606000,200000,SH,Call,DFND,2019-06-30
113,ARCH CAP GROUP LTD,ORD,G0450A105,6784000,182951,SH, ,DFND,2019-06-30
114,ARCONIC INC,COM,03965L100,5591000,216522,SH, ,DFND,2019-06-30
115,ARCOSA INC,COM,039653100,246000,6543,SH, ,DFND,2019-06-30
116,ARENA PHARMACEUTICALS INC,COM NEW,040047607,5320000,90735,SH, ,DFND,2019-06-30
117,ARES CAP CORP,COM,04010L103,93000,5182,SH, ,DFND,2019-06-30
118,ARGENX SE,SPONSORED ADR,04016X101,12827000,90600,SH, ,DFND,2019-06-30
119,ARGO GROUP INTL HLDGS LTD,COM,G0464B107,22000,300,SH, ,DFND,2019-06-30
120,ARMSTRONG WORLD INDS INC NEW,COM,04247X102,9765000,100459,SH, ,DFND,2019-06-30
121,ARQULE INC,COM,04269E107,29876000,2713536,SH, ,DFND,2019-06-30
122,ARVINAS INC,COM,04335A105,15143000,688623,SH, ,DFND,2019-06-30
123,ASBURY AUTOMOTIVE GROUP INC,COM,043436104,25000,300,SH, ,DFND,2019-06-30
124,ASHLAND GLOBAL HLDGS INC,COM,044186104,8000,100,SH, ,DFND,2019-06-30
125,ASML HOLDING N V,N Y REGISTRY SHS,N07059210,5070000,24385,SH, ,DFND,2019-06-30
126,ASPEN TECHNOLOGY INC,COM,045327103,504000,4058,SH, ,DFND,2019-06-30
127,ASSOCIATED BANC CORP,COM,045487105,2000,100,SH, ,DFND,2019-06-30
128,ASSURANT INC,COM,04621X108,43000,400,SH, ,DFND,2019-06-30
129,ASSURED GUARANTY LTD,COM,G0585R106,194000,4600,SH, ,DFND,2019-06-30
130,ASTRAZENECA PLC,SPONSORED ADR,046353108,61185000,1482198,SH, ,DFND,2019-06-30
131,ASTRAZENECA PLC,SPONSORED ADR,046353108,58952000,1428100,SH,Call,DFND,2019-06-30
132,AT HOME GROUP INC,COM,04650Y100,1430000,214700,SH, ,DFND,2019-06-30
133,AT&T INC,COM,00206R102,4165000,124300,SH,Call,DFND,2019-06-30
134,AT&T INC,COM,00206R102,10422000,311000,SH,Put,DFND,2019-06-30
135,ATHENEX INC,COM,04685N103,2818000,142343,SH, ,DFND,2019-06-30
136,ATMOS ENERGY CORP,COM,049560105,1668000,15800,SH, ,DFND,2019-06-30
137,AUDENTES THERAPEUTICS INC,COM,05070R104,8466000,223617,SH, ,DFND,2019-06-30
138,AURINIA PHARMACEUTICALS INC,COM,05156V102,145000,22083,SH, ,DFND,2019-06-30
139,AUTODESK INC,COM,052769106,7379000,45300,SH, ,DFND,2019-06-30
140,AUTOZONE INC,COM,053332102,482000,438,SH, ,DFND,2019-06-30
141,AVALARA INC,COM,05338G106,316000,4372,SH, ,DFND,2019-06-30
142,AVALONBAY CMNTYS INC,COM,053484101,284000,1400,SH, ,DFND,2019-06-30
143,AVANTOR INC,COM,05352A100,2739000,143500,SH, ,DFND,2019-06-30
144,AVAYA HLDGS CORP,COM,05351X101,18937000,1590000,SH, ,DFND,2019-06-30
145,AVISTA CORP,COM,05379B107,723000,16200,SH, ,DFND,2019-06-30
146,AVNET INC,COM,053807103,226000,4985,SH, ,DFND,2019-06-30
147,AXA EQUITABLE HLDGS INC,COM,054561105,32454000,1552832,SH, ,DFND,2019-06-30
148,AXALTA COATING SYS LTD,COM,G0750C108,16489000,553891,SH, ,DFND,2019-06-30
149,AXIS CAPITAL HOLDINGS LTD,SHS,G0692U109,25986000,435643,SH, ,DFND,2019-06-30
150,AXOGEN INC,COM,05463X106,11783000,595084,SH, ,DFND,2019-06-30
151,B & G FOODS INC NEW,COM,05508R106,1149000,55220,SH, ,DFND,2019-06-30
152,BAKER HUGHES A GE CO,CL A,05722G100,13496000,547949,SH, ,DFND,2019-06-30
153,BALCHEM CORP,COM,057665200,10000,100,SH, ,DFND,2019-06-30
154,BANDWIDTH INC,COM CL A,05988J103,21516000,286800,SH, ,DFND,2019-06-30
155,BANK AMER CORP,COM,060505104,218000,7500,SH, ,DFND,2019-06-30
156,BANKUNITED INC,COM,06652K103,29590000,877007,SH, ,DFND,2019-06-30
157,BANNER CORP,COM NEW,06652V208,5000,100,SH, ,DFND,2019-06-30
158,BAUSCH HEALTH COS INC,COM,071734107,34839000,1381398,SH, ,DFND,2019-06-30
159,BAUSCH HEALTH COS INC,COM,071734107,25220000,1000000,SH,Call,DFND,2019-06-30
160,BAXTER INTL INC,COM,071813109,6016000,73450,SH, ,DFND,2019-06-30
161,BB&T CORP,COM,054937107,3464000,70509,SH, ,DFND,2019-06-30
162,BED BATH & BEYOND INC,COM,075896100,844000,72671,SH, ,DFND,2019-06-30
163,BERKLEY W R CORP,COM,084423102,10035000,152200,SH, ,DFND,2019-06-30
164,BERRY GLOBAL GROUP INC,COM,08579W103,16103000,306200,SH, ,DFND,2019-06-30
165,BERRY PETE CORP,COM,08579X101,66000,6272,SH, ,DFND,2019-06-30
166,BEST BUY INC,COM,086516101,126000,1800,SH, ,DFND,2019-06-30
167,BEYOND MEAT INC,COM,08862E109,1141000,7100,SH, ,DFND,2019-06-30
168,BGC PARTNERS INC,CL A,05541T101,57254000,10947292,SH, ,DFND,2019-06-30
169,BHP GROUP LTD,SPONSORED ADS,088606108,465000,8000,SH, ,DFND,2019-06-30
170,BILIBILI INC,SPONS ADS REP Z,090040106,18792000,1155000,SH, ,DFND,2019-06-30
171,BIO RAD LABS INC,CL A,090572207,89094000,285019,SH, ,DFND,2019-06-30
172,BIO TECHNE CORP,COM,09073M104,125000,600,SH, ,DFND,2019-06-30
173,BIODELIVERY SCIENCES INTL IN,COM,09060J106,20000,4200,SH, ,DFND,2019-06-30
174,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,21553000,251646,SH, ,DFND,2019-06-30
175,BJS WHSL CLUB HLDGS INC,COM,05550J101,45000,1716,SH, ,DFND,2019-06-30
176,BLACK HILLS CORP,COM,092113109,55000,700,SH, ,DFND,2019-06-30
177,BLACK KNIGHT INC,COM,09215C105,16283000,270700,SH, ,DFND,2019-06-30
178,BLACKSTONE MTG TR INC,COM CL A,09257W100,189000,5312,SH, ,DFND,2019-06-30
179,BLOCK H & R INC,COM,093671105,1452000,49544,SH, ,DFND,2019-06-30
180,BLOOM ENERGY CORP,COM CL A,093712107,3731000,304100,SH, ,DFND,2019-06-30
181,BLOOMIN BRANDS INC,COM,094235108,824000,43600,SH, ,DFND,2019-06-30
182,BOEING CO,COM,097023105,3931000,10800,SH, ,DFND,2019-06-30
183,BOISE CASCADE CO DEL,COM,09739D100,307000,10913,SH, ,DFND,2019-06-30
184,BOOKING HLDGS INC,COM,09857L108,37337000,19916,SH, ,DFND,2019-06-30
185,BOOT BARN HLDGS INC,COM,099406100,1398000,39233,SH, ,DFND,2019-06-30
186,BOOZ ALLEN HAMILTON HLDG COR,CL A,099502106,26000,400,SH, ,DFND,2019-06-30
187,BORGWARNER INC,COM,099724106,14841000,353537,SH, ,DFND,2019-06-30
188,BOSTON BEER INC,CL A,100557107,18291000,48419,SH, ,DFND,2019-06-30
189,BOSTON PROPERTIES INC,COM,101121101,2829000,21934,SH, ,DFND,2019-06-30
190,BOSTON SCIENTIFIC CORP,COM,101137107,2098000,48807,SH, ,DFND,2019-06-30
191,BOTTOMLINE TECH DEL INC,COM,101388106,4204000,95028,SH, ,DFND,2019-06-30
192,BOX INC,CL A,10316T104,225000,12762,SH, ,DFND,2019-06-30
193,BP PLC,SPONSORED ADR,055622104,50840000,1219177,SH, ,DFND,2019-06-30
194,BRANDYWINE RLTY TR,SH BEN INT NEW,105368203,53000,3700,SH, ,DFND,2019-06-30
195,BRIDGEBIO PHARMA INC,COM,10806X102,356000,13200,SH, ,DFND,2019-06-30
196,BRIGHTSPHERE INVESTMNT GRP P,SHS,G1644T109,10284000,901300,SH, ,DFND,2019-06-30
197,BRISTOL MYERS SQUIBB CO,COM,110122108,50433000,1112077,SH, ,DFND,2019-06-30
198,BRIXMOR PPTY GROUP INC,COM,11120U105,467000,26120,SH, ,DFND,2019-06-30
199,BROADCOM INC,COM,11135F101,223805000,777480,SH, ,DFND,2019-06-30
200,BROADRIDGE FINL SOLUTIONS IN,COM,11133T103,153000,1200,SH, ,DFND,2019-06-30
201,BROOKDALE SR LIVING INC,COM,112463104,5640000,782186,SH, ,DFND,2019-06-30
202,BROOKS AUTOMATION INC,COM,114340102,81000,2100,SH, ,DFND,2019-06-30
203,BRUKER CORP,COM,116794108,8831000,176799,SH, ,DFND,2019-06-30
204,BRUNSWICK CORP,COM,117043109,649000,14153,SH, ,DFND,2019-06-30
205,BT GROUP PLC,ADR,05577E101,425000,33299,SH, ,DFND,2019-06-30
206,BUCKLE INC,COM,118440106,707000,40857,SH, ,DFND,2019-06-30
207,BUILDERS FIRSTSOURCE INC,COM,12008R107,10000,600,SH, ,DFND,2019-06-30
208,BUNGE LIMITED,COM,G16962105,22000,400,SH, ,DFND,2019-06-30
209,BURLINGTON STORES INC,COM,122017106,33475000,196736,SH, ,DFND,2019-06-30
210,C H ROBINSON WORLDWIDE INC,COM NEW,12541W209,12653000,150000,SH,Put,DFND,2019-06-30
211,C&J ENERGY SVCS INC NEW,COM,12674R100,1496000,127000,SH, ,DFND,2019-06-30
212,CABOT OIL & GAS CORP,COM,127097103,7764000,338175,SH, ,DFND,2019-06-30
213,CACI INTL INC,CL A,127190304,26425000,129163,SH, ,DFND,2019-06-30
214,CACTUS INC,CL A,127203107,5312000,160400,SH, ,DFND,2019-06-30
215,CADENCE BANCORPORATION,CL A,12739A100,50000,2400,SH, ,DFND,2019-06-30
216,CADENCE DESIGN SYSTEM INC,COM,127387108,845000,11927,SH, ,DFND,2019-06-30
217,CAESARSTONE LTD,ORD SHS,M20598104,135000,8982,SH, ,DFND,2019-06-30
218,CALAVO GROWERS INC,COM,128246105,58000,600,SH, ,DFND,2019-06-30
219,CALITHERA BIOSCIENCES INC,COM,13089P101,7550000,1935800,SH, ,DFND,2019-06-30
220,CALLAWAY GOLF CO,COM,131193104,1169000,68106,SH, ,DFND,2019-06-30
221,CALLON PETE CO DEL,COM,13123X102,1670000,253393,SH, ,DFND,2019-06-30
222,CAMBIUM NETWORKS CORP,SHS,G17766109,1930000,201210,SH, ,DFND,2019-06-30
223,CAMECO CORP,COM,13321L108,116000,10851,SH, ,DFND,2019-06-30
224,CANADA GOOSE HOLDINGS INC,SHS SUB VTG,135086106,251000,6468,SH, ,DFND,2019-06-30
225,CANADIAN NAT RES LTD,COM,136385101,11739000,435000,SH, ,DFND,2019-06-30
226,CANADIAN PAC RY LTD,COM,13645T100,82478000,350544,SH, ,DFND,2019-06-30
227,CANADIAN SOLAR INC,COM,136635109,427000,19582,SH, ,DFND,2019-06-30
228,CAPITAL ONE FINL CORP,COM,14040H105,191409000,2109428,SH, ,DFND,2019-06-30
229,CAPRI HOLDINGS LIMITED,SHS,G1890L107,1487000,42876,SH, ,DFND,2019-06-30
230,CARDINAL HEALTH INC,COM,14149Y108,259000,5500,SH, ,DFND,2019-06-30
231,CARDIOVASCULAR SYS INC DEL,COM,141619106,17000,400,SH, ,DFND,2019-06-30
232,CAREDX INC,COM,14167L103,479000,13308,SH, ,DFND,2019-06-30
233,CARETRUST REIT INC,COM,14174T107,36000,1500,SH, ,DFND,2019-06-30
234,CARLISLE COS INC,COM,142339100,4893000,34851,SH, ,DFND,2019-06-30
235,CARMAX INC,COM,143130102,1516000,17455,SH, ,DFND,2019-06-30
236,CARNIVAL CORP,UNIT 99/99/9999,143658300,177000,3800,SH, ,DFND,2019-06-30
237,CARPENTER TECHNOLOGY CORP,COM,144285103,29000,600,SH, ,DFND,2019-06-30
238,CARS COM INC,COM,14575E105,185000,9356,SH, ,DFND,2019-06-30
239,CARVANA CO,CL A,146869102,35823000,572341,SH, ,DFND,2019-06-30
240,CASA SYS INC,COM,14713L102,152000,23600,SH, ,DFND,2019-06-30
241,CASEYS GEN STORES INC,COM,147528103,15599000,100000,SH,Put,DFND,2019-06-30
242,CATERPILLAR INC DEL,COM,149123101,68000,500,SH, ,DFND,2019-06-30
243,CATERPILLAR INC DEL,COM,149123101,24532000,180000,SH,Call,DFND,2019-06-30
244,CBOE GLOBAL MARKETS INC,COM,12503M108,15586000,150400,SH, ,DFND,2019-06-30
245,CBS CORP NEW,CL B,124857202,2657000,53242,SH, ,DFND,2019-06-30
246,CDK GLOBAL INC,COM,12508E101,44000,900,SH, ,DFND,2019-06-30
247,CDW CORP,COM,12514G108,255000,2300,SH, ,DFND,2019-06-30
248,CELANESE CORP DEL,COM,150870103,2801000,25987,SH, ,DFND,2019-06-30
249,CELLECTIS S A,SPONSORED ADS,15117K103,2223000,142500,SH, ,DFND,2019-06-30
250,CENOVUS ENERGY INC,COM,15135U109,5914000,670000,SH, ,DFND,2019-06-30
251,CENTENNIAL RESOURCE DEV INC,CL A,15136A102,3891000,512648,SH, ,DFND,2019-06-30
252,CENTERPOINT ENERGY INC,COM,15189T107,106000,3700,SH, ,DFND,2019-06-30
253,CERUS CORP,COM,157085101,2682000,477223,SH, ,DFND,2019-06-30
254,CF INDS HLDGS INC,COM,125269100,26496000,567251,SH, ,DFND,2019-06-30
255,CHANGE HEALTHCARE INC,COM,15912K100,35144000,2407126,SH, ,DFND,2019-06-30
256,CHARLES RIV LABS INTL INC,COM,159864107,71000,500,SH, ,DFND,2019-06-30
257,CHART INDS INC,COM PAR $0.01,16115Q308,66000,862,SH, ,DFND,2019-06-30
258,CHARTER COMMUNICATIONS INC N,CL A,16119P108,79000,200,SH, ,DFND,2019-06-30
259,CHECK POINT SOFTWARE TECH LT,ORD,M22465104,30769000,266148,SH, ,DFND,2019-06-30
260,CHEESECAKE FACTORY INC,COM,163072101,15272000,349309,SH, ,DFND,2019-06-30
261,CHEMED CORP NEW,COM,16359R103,29385000,81436,SH, ,DFND,2019-06-30
262,CHEMOURS CO,COM,163851108,3048000,127000,SH, ,DFND,2019-06-30
263,CHEMOURS CO,COM,163851108,30000000,1250000,SH,Call,DFND,2019-06-30
264,CHEMOURS CO,COM,163851108,12000000,500000,SH,Put,DFND,2019-06-30
265,CHEWY INC,CL A,16679L109,13650000,390000,SH, ,DFND,2019-06-30
266,CHILDRENS PL INC,COM,168905107,3988000,41807,SH, ,DFND,2019-06-30
267,CHIMERIX INC,COM,16934W106,1277000,295620,SH, ,DFND,2019-06-30
268,CHINA BIOLOGIC PRODS HLDGS I,COM,G21515104,6477000,67966,SH, ,DFND,2019-06-30
269,CHINA PETE & CHEM CORP,SPON ADR H SHS,16941R108,4759000,69775,SH, ,DFND,2019-06-30
270,CHIPOTLE MEXICAN GRILL INC,COM,169656105,30258000,41286,SH, ,DFND,2019-06-30
271,CHOICE HOTELS INTL INC,COM,169905106,418000,4808,SH, ,DFND,2019-06-30
272,CHURCH & DWIGHT INC,COM,171340102,109000,1489,SH, ,DFND,2019-06-30
273,CIMAREX ENERGY CO,COM,171798101,21136000,356246,SH, ,DFND,2019-06-30
274,CINCINNATI FINL CORP,COM,172062101,1597000,15400,SH, ,DFND,2019-06-30
275,CIRRUS LOGIC INC,COM,172755100,324000,7412,SH, ,DFND,2019-06-30
276,CISCO SYS INC,COM,17275R102,1381000,25240,SH, ,DFND,2019-06-30
277,CISION LTD,SHS,G1992S109,9000,800,SH, ,DFND,2019-06-30
278,CIT GROUP INC,COM NEW,125581801,173000,3300,SH, ,DFND,2019-06-30
279,CITIGROUP INC,COM NEW,172967424,58483000,835111,SH, ,DFND,2019-06-30
280,CITIZENS FINL GROUP INC,COM,174610105,42626000,1205478,SH, ,DFND,2019-06-30
281,CITRIX SYS INC,COM,177376100,5102000,51983,SH, ,DFND,2019-06-30
282,CLEAN HARBORS INC,COM,184496107,100000,1400,SH, ,DFND,2019-06-30
283,CLEVELAND CLIFFS INC,COM,185899101,115000,10775,SH, ,DFND,2019-06-30
284,CLOROX CO DEL,COM,189054109,268000,1753,SH, ,DFND,2019-06-30
285,CME GROUP INC,COM,12572Q105,16475000,84875,SH, ,DFND,2019-06-30
286,CMS ENERGY CORP,COM,125896100,19534000,337320,SH, ,DFND,2019-06-30
287,CNX RESOURCES CORPORATION,COM,12653C108,231000,31604,SH, ,DFND,2019-06-30
288,COCA COLA CO,COM,191216100,57342000,1126125,SH, ,DFND,2019-06-30
289,COCA COLA CONSOLIDATED INC,COM,191098102,30000,100,SH, ,DFND,2019-06-30
290,COCA COLA EUROPEAN PARTNERS,SHS,G25839104,2657000,47023,SH, ,DFND,2019-06-30
291,COGENT COMMUNICATIONS HLDGS,COM NEW,19239V302,30000,500,SH, ,DFND,2019-06-30
292,COHEN & STEERS INC,COM,19247A100,154000,3000,SH, ,DFND,2019-06-30
293,COHERENT INC,COM,192479103,1923000,14100,SH, ,DFND,2019-06-30
